locus_tag	ftype	length_bp	gene	EC_number	COG	product
KCJCKPDC_00705	CDS	1227	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
KCJCKPDC_00706	CDS	942				putative epimerase/dehydratase
KCJCKPDC_00707	CDS	1254	sstT			Serine/threonine transporter SstT
KCJCKPDC_00708	CDS	636		3.-.-.-		putative metallo-hydrolase
KCJCKPDC_00709	CDS	1452	scrB	3.2.1.26	COG1621	Sucrose-6-phosphate hydrolase
KCJCKPDC_00710	CDS	1368	treP		COG1263	PTS system trehalose-specific EIIBC component
KCJCKPDC_00711	CDS	756				hypothetical protein
KCJCKPDC_00712	CDS	1290				hypothetical protein
KCJCKPDC_00713	CDS	1122	alr1	5.1.1.1	COG0787	Alanine racemase 1
KCJCKPDC_00714	CDS	243				hypothetical protein
KCJCKPDC_00715	CDS	216				hypothetical protein
KCJCKPDC_00716	CDS	249				hypothetical protein
KCJCKPDC_00717	CDS	642				hypothetical protein
KCJCKPDC_00718	CDS	1641	groL			60 kDa chaperonin
KCJCKPDC_00719	CDS	288	groS			10 kDa chaperonin
KCJCKPDC_00720	CDS	1128	rlmL	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
KCJCKPDC_00721	CDS	651				hypothetical protein
KCJCKPDC_00722	CDS	336	gpsB		COG3599	Cell cycle protein GpsB
KCJCKPDC_00723	CDS	552				hypothetical protein
KCJCKPDC_00724	CDS	615	recU	3.1.22.4	COG3331	Holliday junction resolvase RecU
KCJCKPDC_00725	CDS	2352	ponA		COG0744	Penicillin-binding protein 1A/1B
KCJCKPDC_00726	CDS	252				hypothetical protein
KCJCKPDC_00727	tRNA	89				tRNA-Ser(gga)
KCJCKPDC_00728	CDS	936	sulA	2.5.1.15	COG0294	Dihydropteroate synthase
KCJCKPDC_00729	CDS	426	perR		COG0735	Peroxide operon regulator
KCJCKPDC_00730	CDS	1599	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
KCJCKPDC_00731	CDS	348	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
KCJCKPDC_00732	CDS	702				hypothetical protein
KCJCKPDC_00733	CDS	564				hypothetical protein
KCJCKPDC_00734	CDS	303				hypothetical protein
KCJCKPDC_00735	CDS	264				hypothetical protein
KCJCKPDC_00736	CDS	546				hypothetical protein
KCJCKPDC_00737	CDS	1218				hypothetical protein
KCJCKPDC_00738	CDS	723				hypothetical protein
KCJCKPDC_00739	CDS	579	panT			Pantothenate transporter PanT
KCJCKPDC_00740	CDS	432				hypothetical protein
KCJCKPDC_00741	CDS	1707	rqcH		COG1293	Rqc2 RqcH
KCJCKPDC_00742	CDS	474				hypothetical protein
KCJCKPDC_00743	CDS	507		3.1.4.-		Putative metallophosphoesterase MG207 
KCJCKPDC_00744	CDS	624		3.6.1.66		dITP/XTP pyrophosphatase
KCJCKPDC_00745	CDS	819	murI	5.1.1.3	COG0796	Glutamate racemase
KCJCKPDC_00746	CDS	309	trxA_1		COG0526	Thioredoxin
KCJCKPDC_00747	CDS	2373	mutS2	3.1.-.-		Endonuclease MutS2
KCJCKPDC_00748	CDS	576				hypothetical protein
KCJCKPDC_00749	CDS	282	zapA			Cell division protein ZapA
KCJCKPDC_00750	CDS	2223	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
KCJCKPDC_00751	CDS	1053	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
KCJCKPDC_00752	CDS	327	yodB		COG1733	HTH-type transcriptional regulator YodB
KCJCKPDC_00753	CDS	1362	mgtE_1		COG2239	Magnesium transporter MgtE
KCJCKPDC_00754	CDS	525				hypothetical protein
KCJCKPDC_00755	CDS	786		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
KCJCKPDC_00756	CDS	1353	smc_6			Chromosome partition protein Smc
KCJCKPDC_00757	CDS	756				hypothetical protein
KCJCKPDC_00758	CDS	1140	ydbM	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
KCJCKPDC_00759	CDS	858	yvgN	1.1.1.-	COG0656	Glyoxal reductase
KCJCKPDC_00760	CDS	1038	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
KCJCKPDC_00761	CDS	462	dps	1.16.-.-	COG0783	DNA protection during starvation protein
KCJCKPDC_00762	CDS	549	rutB	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
KCJCKPDC_00763	CDS	1191				hypothetical protein
KCJCKPDC_00764	CDS	1125	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
KCJCKPDC_00765	CDS	345				hypothetical protein
KCJCKPDC_00766	CDS	1143	iscS_1	2.8.1.7		Cysteine desulfurase IscS
KCJCKPDC_00767	CDS	2322	gshAB		COG1181	Glutathione biosynthesis bifunctional protein GshAB
KCJCKPDC_00768	CDS	1350	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
KCJCKPDC_00769	CDS	690	mtnN	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
KCJCKPDC_00770	CDS	195				hypothetical protein
KCJCKPDC_00771	CDS	561	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
KCJCKPDC_00772	CDS	732				hypothetical protein
KCJCKPDC_00773	CDS	1170				TelA-like protein
KCJCKPDC_00774	CDS	237				hypothetical protein
KCJCKPDC_00775	CDS	603	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
KCJCKPDC_00776	CDS	225				hypothetical protein
KCJCKPDC_00777	CDS	2007	tkt	2.2.1.1		Transketolase
KCJCKPDC_00778	CDS	273				hypothetical protein
KCJCKPDC_00779	CDS	639	lexA	3.4.21.88	COG1974	LexA repressor
KCJCKPDC_00780	CDS	369				hypothetical protein
KCJCKPDC_00781	CDS	1077				hypothetical protein
KCJCKPDC_00782	CDS	516	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
KCJCKPDC_00783	CDS	2319				hypothetical protein
KCJCKPDC_00784	CDS	816	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KCJCKPDC_00785	CDS	939	rnz	3.1.26.11	COG1234	Ribonuclease Z
KCJCKPDC_00786	CDS	1296	obg	3.6.5.-	COG0536	GTPase Obg
KCJCKPDC_00787	CDS	1026				hypothetical protein
KCJCKPDC_00788	CDS	594	engB		COG0218	putative GTP-binding protein EngB
KCJCKPDC_00789	CDS	1260	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
KCJCKPDC_00790	CDS	1326	tig	5.2.1.8	COG0544	Trigger factor
KCJCKPDC_00791	CDS	927				hypothetical protein
KCJCKPDC_00792	CDS	360				hypothetical protein
KCJCKPDC_00793	tRNA	75				tRNA-Arg(tct)
KCJCKPDC_00794	CDS	1341	glnA	6.3.1.2		Glutamine synthetase
KCJCKPDC_00795	CDS	279	hup		COG0776	DNA-binding protein HU
KCJCKPDC_00796	CDS	1314	der		COG1160	GTPase Der
KCJCKPDC_00797	CDS	1248	rps1		COG0539	30S ribosomal protein S1
KCJCKPDC_00798	CDS	681	cmk	2.7.4.25	COG0283	Cytidylate kinase
KCJCKPDC_00799	CDS	699				hypothetical protein
KCJCKPDC_00800	CDS	1455	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
KCJCKPDC_00801	CDS	1020				hypothetical protein
KCJCKPDC_00802	CDS	627	ribU			Riboflavin transporter RibU
KCJCKPDC_00803	CDS	720	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
KCJCKPDC_00804	CDS	552	scpB			Segregation and condensation protein B
KCJCKPDC_00805	CDS	771	scpA		COG1354	Segregation and condensation protein A
KCJCKPDC_00806	CDS	405	ribT	2.3.1.-		Protein RibT
KCJCKPDC_00807	CDS	1170	deoB	5.4.2.7		Phosphopentomutase
KCJCKPDC_00808	CDS	900	xerD			Tyrosine recombinase XerD
KCJCKPDC_00809	CDS	462	fur		COG0735	Ferric uptake regulation protein
KCJCKPDC_00810	CDS	855	cvfB			Conserved virulence factor B
KCJCKPDC_00811	CDS	1428	pyk	2.7.1.40	COG0469	Pyruvate kinase
KCJCKPDC_00812	CDS	966	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
KCJCKPDC_00813	CDS	3315	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
KCJCKPDC_00814	CDS	2223	clpC_2			ATP-dependent Clp protease ATP-binding subunit ClpC
KCJCKPDC_00815	CDS	342				hypothetical protein
KCJCKPDC_00816	CDS	819	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
KCJCKPDC_00817	CDS	1530		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KCJCKPDC_00818	CDS	876	tsf		COG0264	Elongation factor Ts
KCJCKPDC_00819	CDS	756	rpsB		COG0052	30S ribosomal protein S2
KCJCKPDC_00820	CDS	2781	ileS	6.1.1.5		Isoleucine--tRNA ligase
KCJCKPDC_00821	CDS	663	divIVA		COG3599	Cell division protein DivIVA
KCJCKPDC_00822	CDS	783				hypothetical protein
KCJCKPDC_00823	CDS	288				hypothetical protein
KCJCKPDC_00824	CDS	480	sepF		COG1799	Cell division protein SepF
KCJCKPDC_00825	CDS	1224	ftsZ		COG0206	Cell division protein FtsZ
KCJCKPDC_00826	CDS	1323	ftsA		COG0849	Cell division protein FtsA
KCJCKPDC_00827	CDS	825	divIB		COG1589	Cell division protein DivIB
KCJCKPDC_00828	CDS	1155	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
KCJCKPDC_00829	CDS	1389	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
KCJCKPDC_00830	CDS	969	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
KCJCKPDC_00831	CDS	2247	pbpB		COG0768	Penicillin-binding protein 2B
KCJCKPDC_00832	CDS	399	ftsL			Cell division protein FtsL
KCJCKPDC_00833	CDS	957	rsmH_2	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
KCJCKPDC_00834	CDS	432	mraZ			Transcriptional regulator MraZ
KCJCKPDC_00835	CDS	378				hypothetical protein
KCJCKPDC_00836	CDS	180	rpmF			50S ribosomal protein L32
KCJCKPDC_00837	CDS	567				hypothetical protein
KCJCKPDC_00838	CDS	1173	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
KCJCKPDC_00839	CDS	729	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
KCJCKPDC_00840	CDS	357	rsfS		COG0799	Ribosomal silencing factor RsfS
KCJCKPDC_00841	CDS	606				hypothetical protein
KCJCKPDC_00842	CDS	639	nadD	2.7.7.18		putative nicotinate-nucleotide adenylyltransferase
KCJCKPDC_00843	CDS	315			COG1534	RNA-binding protein
KCJCKPDC_00844	CDS	1119	yqeH		COG1161	putative protein YqeH
KCJCKPDC_00845	CDS	531				hypothetical protein
KCJCKPDC_00846	CDS	240				hypothetical protein
KCJCKPDC_00847	CDS	1722	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
KCJCKPDC_00848	CDS	267	ptsH		COG1925	Phosphocarrier protein HPr
KCJCKPDC_00849	CDS	2178	clpE		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
KCJCKPDC_00850	CDS	483	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
KCJCKPDC_00851	CDS	558	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
KCJCKPDC_00852	CDS	330				hypothetical protein
KCJCKPDC_00853	CDS	288				hypothetical protein
KCJCKPDC_00854	CDS	1833	typA		COG1217	GTP-binding protein TypA/BipA
KCJCKPDC_00855	CDS	777	cysQ	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
KCJCKPDC_00856	CDS	234				hypothetical protein
KCJCKPDC_00857	CDS	300	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
KCJCKPDC_00858	CDS	759				hypothetical protein
KCJCKPDC_00859	CDS	879	bcrA_4			Bacitracin transport ATP-binding protein BcrA
KCJCKPDC_00860	CDS	1413	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
KCJCKPDC_00861	CDS	1356	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
KCJCKPDC_00862	CDS	984	pdhB	1.2.4.1	COG0022	Pyruvate dehydrogenase E1 component subunit beta
KCJCKPDC_00863	CDS	1167	pdhA	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
KCJCKPDC_00864	CDS	573	def2	3.5.1.88	COG0242	Peptide deformylase 2
KCJCKPDC_00865	CDS	903	rbsK	2.7.1.15	COG0524	Ribokinase
KCJCKPDC_00866	CDS	474				hypothetical protein
KCJCKPDC_00867	CDS	1164	metE_2	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
KCJCKPDC_00868	CDS	819	phnD1_1		COG3221	putative ABC transporter phosphite binding protein PhnD1
KCJCKPDC_00869	CDS	1134		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
KCJCKPDC_00870	CDS	1389	tcyP		COG1823	L-cystine uptake protein TcyP
KCJCKPDC_00871	CDS	1191	dapX	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
KCJCKPDC_00872	CDS	1332	brnQ_2		COG1114	Branched-chain amino acid transport system 2 carrier protein
KCJCKPDC_00873	CDS	5391				hypothetical protein
KCJCKPDC_00874	CDS	6531				hypothetical protein
KCJCKPDC_00875	CDS	3939				hypothetical protein
KCJCKPDC_00876	CDS	939	lacC_1	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
KCJCKPDC_00877	CDS	1017	adhA	1.1.1.1		Alcohol dehydrogenase 1
KCJCKPDC_00878	CDS	768			COG4753	putative response regulatory protein
KCJCKPDC_00879	CDS	1635				hypothetical protein
KCJCKPDC_00880	CDS	1665				hypothetical protein
KCJCKPDC_00881	CDS	1077	malK	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
KCJCKPDC_00882	CDS	1026			COG1840	putative protein
KCJCKPDC_00883	CDS	1578				hypothetical protein
KCJCKPDC_00884	CDS	1425	lacG	3.2.1.85		6-phospho-beta-galactosidase
KCJCKPDC_00885	CDS	1713	lacE			PTS system lactose-specific EIICB component
KCJCKPDC_00886	CDS	312	lacF_2			PTS system lactose-specific EIIA component
KCJCKPDC_00887	CDS	306	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
KCJCKPDC_00888	CDS	2010	licR_1		COG1762	putative licABCH operon regulator
KCJCKPDC_00889	CDS	1107	RBKS	2.7.1.15		Ribokinase
KCJCKPDC_00890	CDS	918	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
KCJCKPDC_00891	CDS	1284				hypothetical protein
KCJCKPDC_00892	CDS	1407				hypothetical protein
KCJCKPDC_00893	CDS	147				hypothetical protein
KCJCKPDC_00894	CDS	840	thiD_1	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
KCJCKPDC_00895	CDS	1674	rnjA	3.1.-.-	COG0595	Ribonuclease J1
KCJCKPDC_00896	CDS	636	liaR		COG2197	Transcriptional regulatory protein LiaR
KCJCKPDC_00897	CDS	1059				hypothetical protein
KCJCKPDC_00898	CDS	753				hypothetical protein
KCJCKPDC_00899	CDS	510				hypothetical protein
KCJCKPDC_00900	CDS	177				hypothetical protein
KCJCKPDC_00901	CDS	936	kdgK	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
KCJCKPDC_00902	CDS	630	kdgA		COG0800	KHG/KDPG aldolase
KCJCKPDC_00903	CDS	3477		4.2.2.1		Hyaluronate lyase
KCJCKPDC_00904	CDS	1881				hypothetical protein
KCJCKPDC_00905	CDS	798	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
KCJCKPDC_00906	CDS	843	kduI1	5.3.1.17	COG3717	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase 1
KCJCKPDC_00907	CDS	438	manX_1	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
KCJCKPDC_00908	CDS	813	manZ_1		COG3716	PTS system mannose-specific EIID component
KCJCKPDC_00909	CDS	786	agaC		COG3715	N-acetylgalactosamine permease IIC component 1
KCJCKPDC_00910	CDS	495	manX_2	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
KCJCKPDC_00911	CDS	1188	ugl	3.2.1.180		Unsaturated chondroitin disaccharide hydrolase
KCJCKPDC_00912	CDS	735				hypothetical protein
KCJCKPDC_00913	CDS	660	cbbY	3.1.3.-	COG0637	Protein CbbY
KCJCKPDC_00914	CDS	2658	valS	6.1.1.9		Valine--tRNA ligase
KCJCKPDC_00915	CDS	1224	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
KCJCKPDC_00916	CDS	1149	iscS_2	2.8.1.7	COG1104	Cysteine desulfurase IscS
KCJCKPDC_00917	CDS	1704	ezrA		COG4477	Septation ring formation regulator EzrA
KCJCKPDC_00918	CDS	447	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
KCJCKPDC_00919	CDS	606	rpsD		COG0522	30S ribosomal protein S4
KCJCKPDC_00920	CDS	531				hypothetical protein
KCJCKPDC_00921	CDS	1119				hypothetical protein
KCJCKPDC_00922	CDS	1134	gldA	1.1.1.6	COG0371	Glycerol dehydrogenase
KCJCKPDC_00923	CDS	585				hypothetical protein
KCJCKPDC_00924	CDS	117				hypothetical protein
KCJCKPDC_00925	CDS	1110	ald2	1.4.1.1		Alanine dehydrogenase 2
KCJCKPDC_00926	CDS	756	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
KCJCKPDC_00927	CDS	963	yclO		COG4605	Petrobactin import system permease protein YclO
KCJCKPDC_00928	CDS	984	yclN		COG4606	Petrobactin import system permease protein YclN
KCJCKPDC_00929	CDS	1482	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
KCJCKPDC_00930	CDS	882	mneS		COG0053	Manganese efflux system protein MneS
KCJCKPDC_00931	tRNA	75				tRNA-Phe(gaa)
KCJCKPDC_00932	CDS	819				hypothetical protein
KCJCKPDC_00933	tRNA	87				tRNA-Leu(taa)
KCJCKPDC_00934	tRNA	76				tRNA-Arg(acg)
KCJCKPDC_00935	tRNA	74				tRNA-Pro(tgg)
KCJCKPDC_00936	tRNA	75				tRNA-Met(cat)
KCJCKPDC_00937	tRNA	76				tRNA-Asp(gtc)
KCJCKPDC_00938	tRNA	71				tRNA-Gly(tcc)
KCJCKPDC_00939	tRNA	76				tRNA-Ile(gat)
KCJCKPDC_00940	tRNA	91				tRNA-Ser(gct)
KCJCKPDC_00941	tRNA	72				tRNA-Glu(ttc)
KCJCKPDC_00942	tRNA	90				tRNA-Ser(tga)
KCJCKPDC_00943	tRNA	76				tRNA-Asp(gtc)
KCJCKPDC_00944	CDS	678	pth	3.1.1.29		Peptidyl-tRNA hydrolase
KCJCKPDC_00945	CDS	3525	mfd	3.6.4.-		Transcription-repair-coupling factor
KCJCKPDC_00946	CDS	1053				hypothetical protein
KCJCKPDC_00947	CDS	273				hypothetical protein
KCJCKPDC_00948	CDS	465				hypothetical protein
KCJCKPDC_00949	tRNA	84				tRNA-Leu(gag)
KCJCKPDC_00950	CDS	762	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KCJCKPDC_00951	CDS	1896	zosA	3.6.3.-	COG2217	Zinc-transporting ATPase
KCJCKPDC_00952	CDS	1101	LIAS	2.8.1.8		Lipoyl synthase, organellar chromatophore
KCJCKPDC_00953	CDS	1002	lplJ_1	6.3.1.20	COG0095	Lipoate-protein ligase LplJ
KCJCKPDC_00954	CDS	345				hypothetical protein
KCJCKPDC_00955	CDS	375	arsD			Arsenical resistance operon trans-acting repressor ArsD
KCJCKPDC_00956	CDS	1743	arsA	7.3.2.7		Arsenical pump-driving ATPase
KCJCKPDC_00957	CDS	576				hypothetical protein
KCJCKPDC_00958	CDS	381	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
KCJCKPDC_00959	CDS	207				hypothetical protein
KCJCKPDC_00960	CDS	624	axe2	3.1.1.72		Acetylxylan esterase
KCJCKPDC_00961	CDS	411	spxA_1			Regulatory protein Spx
KCJCKPDC_00962	CDS	216				hypothetical protein
KCJCKPDC_00963	CDS	537				hypothetical protein
KCJCKPDC_00964	CDS	1005				hypothetical protein
KCJCKPDC_00965	CDS	624				hypothetical protein
KCJCKPDC_00966	CDS	828	uppP	3.6.1.27		Undecaprenyl-diphosphatase
KCJCKPDC_00967	CDS	513	crr			PTS system glucose-specific EIIA component
KCJCKPDC_00968	CDS	540	gmk_1	2.7.4.8	COG0194	Guanylate kinase
KCJCKPDC_00969	CDS	1035	guaC	1.7.1.7		GMP reductase
KCJCKPDC_00970	CDS	657	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
KCJCKPDC_00971	CDS	1074				hypothetical protein
KCJCKPDC_00972	CDS	228				hypothetical protein
KCJCKPDC_00973	CDS	4851				hypothetical protein
KCJCKPDC_00974	CDS	1512	glpK	2.7.1.30	COG0554	Glycerol kinase
KCJCKPDC_00975	CDS	1821	glpO	1.1.3.21	COG0578	Alpha-glycerophosphate oxidase
KCJCKPDC_00976	CDS	984	dhaK	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
KCJCKPDC_00977	CDS	582	dhaL	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
KCJCKPDC_00978	CDS	381	dhaM-2	2.7.1.121	COG3412	PEP-dependent dihydroxyacetone kinase 2, phosphoryl donor subunit DhaM
KCJCKPDC_00979	CDS	381				Putative glycerol transporter
KCJCKPDC_00980	CDS	339				Putative glycerol transporter
KCJCKPDC_00981	CDS	594				hypothetical protein
KCJCKPDC_00982	CDS	840	thiD_2	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
KCJCKPDC_00983	CDS	891	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
KCJCKPDC_00984	CDS	1179	murT	6.3.5.13	COG0769	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
KCJCKPDC_00985	CDS	1029				hypothetical protein
KCJCKPDC_00986	CDS	642	rex		COG2344	Redox-sensing transcriptional repressor Rex
KCJCKPDC_00987	CDS	2409	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
KCJCKPDC_00988	CDS	909	ytlR	2.7.1.-	COG1597	Putative lipid kinase YtlR
KCJCKPDC_00989	CDS	912				hypothetical protein
KCJCKPDC_00990	CDS	6765				hypothetical protein
KCJCKPDC_00991	CDS	8655				hypothetical protein
KCJCKPDC_00992	CDS	255	rpsT		COG0268	30S ribosomal protein S20
KCJCKPDC_00993	CDS	1983	uvrB_1		COG0556	UvrABC system protein B
KCJCKPDC_00994	CDS	414				hypothetical protein
KCJCKPDC_00995	CDS	489				hypothetical protein
KCJCKPDC_00996	CDS	1029	cggR		COG2390	Central glycolytic genes regulator
KCJCKPDC_00997	CDS	996	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
KCJCKPDC_00998	CDS	1185	pgk	2.7.2.3		Phosphoglycerate kinase
KCJCKPDC_00999	CDS	759	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
KCJCKPDC_01000	CDS	1530	gpmI	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
KCJCKPDC_01001	CDS	1302	eno	4.2.1.11	COG0148	Enolase
KCJCKPDC_01002	CDS	1464	nagP			PTS system N-acetylglucosamine-specific EIICB component
KCJCKPDC_01003	CDS	606	folT			Folate transporter FolT
KCJCKPDC_01004	CDS	507				hypothetical protein
KCJCKPDC_01005	CDS	717				hypothetical protein
KCJCKPDC_01006	CDS	1197	metK	2.5.1.6		S-adenosylmethionine synthase
KCJCKPDC_01007	CDS	1245				hypothetical protein
KCJCKPDC_01008	CDS	1293				hypothetical protein
KCJCKPDC_01009	CDS	843				hypothetical protein
KCJCKPDC_01010	CDS	585	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
KCJCKPDC_01011	CDS	1182	cinA		COG1058	Putative competence-damage inducible protein
KCJCKPDC_01012	CDS	1110	recA		COG0468	Protein RecA
KCJCKPDC_01013	CDS	1563	rny	3.1.-.-	COG1418	Ribonuclease Y
KCJCKPDC_01014	CDS	549	niaX			Niacin transporter NiaX
KCJCKPDC_01015	CDS	528	niaR		COG1827	putative transcription repressor NiaR
KCJCKPDC_01016	CDS	699				hypothetical protein
KCJCKPDC_01017	CDS	231	secG		COG1314	putative protein-export membrane protein SecG
KCJCKPDC_01018	CDS	732	est_1	3.1.1.1		Carboxylesterase
KCJCKPDC_01019	CDS	2370	rnr	3.1.13.1	COG0557	Ribonuclease R
KCJCKPDC_01020	CDS	711				hypothetical protein
KCJCKPDC_01021	CDS	462	smpB		COG0691	SsrA-binding protein
KCJCKPDC_01022	CDS	207				hypothetical protein
KCJCKPDC_01023	CDS	1029				hypothetical protein
KCJCKPDC_01024	CDS	1338	dsdA_1	4.3.1.18	COG3048	D-serine dehydratase
KCJCKPDC_01025	CDS	819	ymdB	3.1.4.16	COG1692	2',3'-cyclic-nucleotide 2'-phosphodiesterase
KCJCKPDC_01026	CDS	2607	mutS		COG0249	DNA mismatch repair protein MutS
KCJCKPDC_01027	CDS	1938	mutL		COG0323	DNA mismatch repair protein MutL
KCJCKPDC_01028	CDS	441	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
KCJCKPDC_01029	CDS	609	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
KCJCKPDC_01030	CDS	1014	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
KCJCKPDC_01031	CDS	336				hypothetical protein
KCJCKPDC_01032	CDS	1182	opuCA	7.6.2.9	COG1125	Carnitine transport ATP-binding protein OpuCA
KCJCKPDC_01033	CDS	651	opuCB		COG1174	Carnitine transport permease protein OpuCB
KCJCKPDC_01034	CDS	957	opuCC		COG1732	Glycine betaine/carnitine/choline-binding protein OpuCC
KCJCKPDC_01035	CDS	699	opuCD		COG1174	Carnitine transport permease protein OpuCD
KCJCKPDC_01036	CDS	387				hypothetical protein
KCJCKPDC_01037	CDS	366				hypothetical protein
KCJCKPDC_01038	CDS	1947				hypothetical protein
KCJCKPDC_01039	CDS	480	ntpK			V-type sodium ATPase subunit K
KCJCKPDC_01040	CDS	579	atpE_1			V-type proton ATPase subunit E
KCJCKPDC_01041	CDS	999	ntpC			V-type sodium ATPase subunit C
KCJCKPDC_01042	CDS	312	ntpG			V-type sodium ATPase subunit G
KCJCKPDC_01043	CDS	1791	ntpA	7.2.2.1		V-type sodium ATPase catalytic subunit A
KCJCKPDC_01044	CDS	1377	ntpB			V-type sodium ATPase subunit B
KCJCKPDC_01045	CDS	645	ntpD			V-type sodium ATPase subunit D
KCJCKPDC_01046	CDS	615	gmk_2	2.7.4.8	COG0194	Guanylate kinase
KCJCKPDC_01047	CDS	225	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
KCJCKPDC_01048	CDS	1203	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
