locus_tag	ftype	length_bp	gene	EC_number	COG	product
HJLADMHE_00754	tRNA	75				tRNA-Phe(gaa)
HJLADMHE_00755	rRNA	111				5S ribosomal RNA
HJLADMHE_00756	tRNA	73				tRNA-Val(tac)
HJLADMHE_00757	tRNA	73				tRNA-Lys(ttt)
HJLADMHE_00758	CDS	198				hypothetical protein
HJLADMHE_00759	CDS	381	tdcF	3.5.4.-	COG0251	Putative reactive intermediate deaminase TdcF
HJLADMHE_00760	CDS	1833	apu			Amylopullulanase
HJLADMHE_00761	CDS	2436	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
HJLADMHE_00762	CDS	1434	glgA	2.4.1.21	COG0297	Glycogen synthase
HJLADMHE_00763	CDS	1167	glgD		COG0448	Glycogen biosynthesis protein GlgD
HJLADMHE_00764	CDS	1146	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
HJLADMHE_00765	CDS	1947	glgB	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
HJLADMHE_00766	CDS	300		2.8.1.-	COG0607	Sulfurtransferase
HJLADMHE_00767	CDS	606	nudL	3.6.1.-		putative Nudix hydrolase NudL
HJLADMHE_00768	CDS	906				hypothetical protein
HJLADMHE_00769	CDS	741				hypothetical protein
HJLADMHE_00770	CDS	1056				hypothetical protein
HJLADMHE_00771	CDS	1233				L-lactate transporter
HJLADMHE_00772	CDS	207				hypothetical protein
HJLADMHE_00773	CDS	978	ansA	3.5.1.1	COG0252	putative L-asparaginase
HJLADMHE_00774	CDS	1113			COG0628	Putative transport protein
HJLADMHE_00775	CDS	837	asnB_1	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
HJLADMHE_00776	CDS	945	asnB_2	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
HJLADMHE_00777	CDS	894				DegV domain-containing protein
HJLADMHE_00778	CDS	282				hypothetical protein
HJLADMHE_00779	CDS	744	tuaG	2.4.-.-	COG0463	Putative teichuronic acid biosynthesis glycosyltransferase TuaG
HJLADMHE_00780	CDS	2526				hypothetical protein
HJLADMHE_00781	CDS	1083				hypothetical protein
HJLADMHE_00782	CDS	786				hypothetical protein
HJLADMHE_00783	CDS	981				hypothetical protein
HJLADMHE_00784	CDS	1197				hypothetical protein
HJLADMHE_00785	CDS	1422				hypothetical protein
HJLADMHE_00786	CDS	1020	arnC_3	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
HJLADMHE_00787	CDS	411				hypothetical protein
HJLADMHE_00788	CDS	942	csbB	2.4.-.-	COG0463	Putative glycosyltransferase CsbB
HJLADMHE_00789	CDS	2580				hypothetical protein
HJLADMHE_00790	CDS	1332	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
HJLADMHE_00791	CDS	537				hypothetical protein
HJLADMHE_00792	CDS	603				hypothetical protein
HJLADMHE_00793	CDS	1074	pepA	3.4.11.7	COG1363	Glutamyl aminopeptidase
HJLADMHE_00794	CDS	339				hypothetical protein
HJLADMHE_00795	CDS	660	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
HJLADMHE_00796	CDS	789				hypothetical protein
HJLADMHE_00797	CDS	1206				hypothetical protein
HJLADMHE_00798	CDS	732	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
HJLADMHE_00799	CDS	438	hit		COG0537	Protein hit
HJLADMHE_00800	CDS	345				hypothetical protein
HJLADMHE_00801	CDS	1095	prsA	5.2.1.8		Foldase protein PrsA
HJLADMHE_00802	CDS	948	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
HJLADMHE_00803	CDS	2712				hypothetical protein
HJLADMHE_00804	CDS	1218	cpdA	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
HJLADMHE_00805	CDS	408				hypothetical protein
HJLADMHE_00806	CDS	2088	pbpF		COG0744	Penicillin-binding protein 1F
HJLADMHE_00807	CDS	969	nrnA	3.1.-.-	COG0618	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
HJLADMHE_00808	CDS	1299	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
HJLADMHE_00809	CDS	1188	dinB	2.7.7.7	COG0389	DNA polymerase IV
HJLADMHE_00810	CDS	1500	arlS	2.7.13.3		Signal transduction histidine-protein kinase ArlS
HJLADMHE_00811	CDS	693	arlR		COG0745	Response regulator ArlR
HJLADMHE_00812	CDS	363	ybaN		COG2832	Inner membrane protein YbaN
HJLADMHE_00813	CDS	657		2.7.1.113	COG1428	Deoxyguanosine kinase
HJLADMHE_00814	CDS	1440	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
HJLADMHE_00815	CDS	129				hypothetical protein
HJLADMHE_00816	CDS	1686	recN		COG0497	DNA repair protein RecN
HJLADMHE_00817	CDS	807	tlyA		COG1189	Hemolysin A
HJLADMHE_00818	CDS	891		2.5.1.10		Farnesyl diphosphate synthase
HJLADMHE_00819	CDS	222	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
HJLADMHE_00820	CDS	1356	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
HJLADMHE_00821	CDS	495	nusB			Transcription antitermination protein NusB
HJLADMHE_00822	CDS	372				putative protein
HJLADMHE_00823	CDS	558	efp			Elongation factor P
HJLADMHE_00824	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
HJLADMHE_00825	CDS	837				hypothetical protein
HJLADMHE_00826	CDS	435				hypothetical protein
HJLADMHE_00827	CDS	324				hypothetical protein
HJLADMHE_00828	CDS	447				hypothetical protein
HJLADMHE_00829	CDS	324				hypothetical protein
HJLADMHE_00830	CDS	1065				hypothetical protein
HJLADMHE_00831	CDS	1065	comGA		COG2804	ComG operon protein 1
HJLADMHE_00832	CDS	723			COG0217	putative transcriptional regulatory protein/MSMEI_2866
HJLADMHE_00833	CDS	1665	murJ		COG2244	Lipid II flippase MurJ
HJLADMHE_00834	CDS	2418	leuS	6.1.1.4		Leucine--tRNA ligase
HJLADMHE_00835	CDS	2238				hypothetical protein
HJLADMHE_00836	CDS	564	rsmH_2	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
HJLADMHE_00837	CDS	606				hypothetical protein
HJLADMHE_00838	CDS	606				hypothetical protein
HJLADMHE_00839	CDS	834				hypothetical protein
HJLADMHE_00840	CDS	465				hypothetical protein
HJLADMHE_00841	CDS	258				hypothetical protein
HJLADMHE_00842	CDS	1845	cadA_1	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
HJLADMHE_00843	CDS	1932	zosA_1	3.6.3.-	COG2217	Zinc-transporting ATPase
HJLADMHE_00844	CDS	222				hypothetical protein
HJLADMHE_00845	CDS	369	ziaR			Transcriptional repressor SmtB 
HJLADMHE_00846	CDS	642				hypothetical protein
HJLADMHE_00847	CDS	735				hypothetical protein
HJLADMHE_00848	CDS	156				hypothetical protein
HJLADMHE_00849	CDS	591	ydhK			putative protein YdhK
HJLADMHE_00850	CDS	471				hypothetical protein
HJLADMHE_00851	CDS	2088	copB	7.2.2.8		Copper-exporting P-type ATPase B
HJLADMHE_00852	CDS	456	copY_2			Transcriptional repressor CopY
HJLADMHE_00853	CDS	1287				ISL3 family transposase ISSha1
HJLADMHE_00854	CDS	1380	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
HJLADMHE_00855	CDS	969	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
HJLADMHE_00856	CDS	1434	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
HJLADMHE_00857	CDS	1467	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
HJLADMHE_00858	CDS	306	gatC_1	6.3.5.-		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
HJLADMHE_00859	CDS	1107				hypothetical protein
HJLADMHE_00860	CDS	2019	ligA	6.5.1.2	COG0272	DNA ligase
HJLADMHE_00861	CDS	2220	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
HJLADMHE_00862	CDS	654				hypothetical protein
HJLADMHE_00863	CDS	1155	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
HJLADMHE_00864	CDS	741				hypothetical protein
HJLADMHE_00865	CDS	645	lytG	3.2.1.-	COG1705	Exo-glucosaminidase LytG
HJLADMHE_00866	CDS	1623	ptsG_1	2.7.1.199		PTS system glucose-specific EIICBA component
HJLADMHE_00867	CDS	1116				hypothetical protein
HJLADMHE_00868	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
HJLADMHE_00869	CDS	996	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
HJLADMHE_00870	CDS	858	prmC	2.1.1.297		Release factor glutamine methyltransferase
HJLADMHE_00871	CDS	1098	prfA		COG0216	Peptide chain release factor 1
HJLADMHE_00872	CDS	597	tdk	2.7.1.21	COG1435	Thymidine kinase
HJLADMHE_00873	CDS	651				hypothetical protein
HJLADMHE_00874	CDS	432	ohrA		COG1764	Organic hydroperoxide resistance protein OhrA
HJLADMHE_00875	CDS	1038	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid transaminase 1
HJLADMHE_00876	CDS	1086	rnfD_1	7.2.1.2	COG4658	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit D
HJLADMHE_00877	CDS	1329	rnfC_1	7.1.1.-	COG4656	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit C
HJLADMHE_00878	CDS	477	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
HJLADMHE_00879	CDS	858	lrp			Leucine-rich protein
HJLADMHE_00880	CDS	324				hypothetical protein
HJLADMHE_00881	CDS	2496	clpC_2			ATP-dependent Clp protease ATP-binding subunit ClpC
HJLADMHE_00882	CDS	474	ctsR		COG4463	Transcriptional regulator CtsR
HJLADMHE_00883	CDS	2067				hypothetical protein
HJLADMHE_00884	CDS	1593				hypothetical protein
HJLADMHE_00885	CDS	1026	yqeN		COG1466	putative protein YqeN
HJLADMHE_00886	CDS	2331	comEC		COG0658	ComE operon protein 3
HJLADMHE_00887	CDS	642				hypothetical protein
HJLADMHE_00888	CDS	1296	mvaA	1.1.1.88		3-hydroxy-3-methylglutaryl-coenzyme A reductase
HJLADMHE_00889	CDS	1212	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
HJLADMHE_00890	CDS	1170	mvaS	2.3.3.10	COG3425	Hydroxymethylglutaryl-CoA synthase
HJLADMHE_00891	CDS	918	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
HJLADMHE_00892	CDS	1311	pyrC	3.5.2.3		Dihydroorotase
HJLADMHE_00893	CDS	888	pyrB	2.1.3.2		Aspartate carbamoyltransferase
HJLADMHE_00894	CDS	1365				hypothetical protein
HJLADMHE_00895	CDS	621	pyrE	2.4.2.10		Orotate phosphoribosyltransferase
HJLADMHE_00896	CDS	699	pyrF	4.1.1.23		Orotidine 5'-phosphate decarboxylase
HJLADMHE_00897	CDS	2502				hypothetical protein
HJLADMHE_00898	CDS	1299				hypothetical protein
HJLADMHE_00899	CDS	834	ybbA		COG2819	putative protein YbbA
HJLADMHE_00900	CDS	1185				hypothetical protein
HJLADMHE_00901	CDS	738				hypothetical protein
HJLADMHE_00902	CDS	834				hypothetical protein
HJLADMHE_00903	CDS	1044	gutB	1.1.1.-	COG1063	Sorbitol dehydrogenase
HJLADMHE_00904	CDS	375				hypothetical protein
HJLADMHE_00905	CDS	915				hypothetical protein
HJLADMHE_00906	CDS	1233	ylmB	3.5.1.-	COG0624	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase
HJLADMHE_00907	CDS	1221	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
HJLADMHE_00908	CDS	780				hypothetical protein
HJLADMHE_00909	CDS	777				hypothetical protein
HJLADMHE_00910	CDS	963	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HJLADMHE_00911	CDS	1119				hypothetical protein
HJLADMHE_00912	CDS	711				hypothetical protein
HJLADMHE_00913	CDS	1146				hypothetical protein
HJLADMHE_00914	CDS	930				hypothetical protein
HJLADMHE_00915	CDS	1551	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
HJLADMHE_00916	CDS	750				hypothetical protein
HJLADMHE_00917	CDS	744				hypothetical protein
HJLADMHE_00918	CDS	933	bcrA_4			Bacitracin transport ATP-binding protein BcrA
HJLADMHE_00919	CDS	711	sphR		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein SphR
HJLADMHE_00920	CDS	1353	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
HJLADMHE_00921	CDS	945	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
HJLADMHE_00922	CDS	582	hpf			Ribosome hibernation promotion factor
HJLADMHE_00923	CDS	696				hypothetical protein
HJLADMHE_00924	CDS	1359	comFA	3.6.4.12	COG4098	ComF operon protein 1
HJLADMHE_00925	CDS	861	degV		COG1307	Protein DegV
HJLADMHE_00926	CDS	636				hypothetical protein
HJLADMHE_00927	CDS	1953	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
HJLADMHE_00928	CDS	582	xpt	2.4.2.22		Xanthine phosphoribosyltransferase
HJLADMHE_00929	CDS	945				hypothetical protein
HJLADMHE_00930	CDS	1008	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
HJLADMHE_00931	CDS	591				hypothetical protein
HJLADMHE_00932	CDS	741	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
HJLADMHE_00933	CDS	1491	galT	2.7.7.12		Galactose-1-phosphate uridylyltransferase
HJLADMHE_00934	CDS	696				hypothetical protein
HJLADMHE_00935	CDS	183				hypothetical protein
HJLADMHE_00936	CDS	756				hypothetical protein
HJLADMHE_00937	CDS	861	bcrA_5			Bacitracin transport ATP-binding protein BcrA
HJLADMHE_00938	CDS	141				hypothetical protein
HJLADMHE_00939	CDS	5388				hypothetical protein
HJLADMHE_00940	CDS	1731				hypothetical protein
HJLADMHE_00941	CDS	321	ybaB			Nucleoid-associated protein YbaB
HJLADMHE_00942	CDS	600	recR		COG0353	Recombination protein RecR
HJLADMHE_00943	CDS	648	tmk	2.7.4.9		Thymidylate kinase
HJLADMHE_00944	CDS	330	darA		COG3870	Cyclic di-AMP receptor A
HJLADMHE_00945	CDS	987				hypothetical protein
HJLADMHE_00946	CDS	348	yabA		COG4467	Initiation-control protein YabA
HJLADMHE_00947	CDS	753	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
HJLADMHE_00948	CDS	336				hypothetical protein
HJLADMHE_00949	CDS	885	rsmI	2.1.1.198		Ribosomal RNA small subunit methyltransferase I
HJLADMHE_00950	CDS	555				hypothetical protein
HJLADMHE_00951	CDS	1032	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
HJLADMHE_00952	CDS	1179				hypothetical protein
HJLADMHE_00953	tRNA	75				tRNA-Asn(gtt)
HJLADMHE_00954	CDS	222	nrdH		COG0695	Glutaredoxin-like protein NrdH
HJLADMHE_00955	CDS	393			COG1780	Putative NrdI-like protein
HJLADMHE_00956	CDS	2169	nrdE2	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha 2
HJLADMHE_00957	CDS	966	nrdF2	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta nrdF2
HJLADMHE_00958	CDS	171				hypothetical protein
HJLADMHE_00959	CDS	456				hypothetical protein
HJLADMHE_00960	CDS	804				hypothetical protein
HJLADMHE_00961	CDS	933	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
HJLADMHE_00962	CDS	3078				hypothetical protein
HJLADMHE_00963	CDS	114				hypothetical protein
HJLADMHE_00964	CDS	759				hypothetical protein
HJLADMHE_00965	CDS	738				hypothetical protein
HJLADMHE_00966	CDS	675	mntB_1		COG1121	Manganese transport system ATP-binding protein MntB
HJLADMHE_00967	CDS	855	mntD		COG1108	Manganese transport system membrane protein MntD
HJLADMHE_00968	CDS	918	mntC		COG1108	Manganese transport system membrane protein MntC
HJLADMHE_00969	CDS	810	mntB_2		COG1121	Manganese transport system ATP-binding protein MntB
HJLADMHE_00970	CDS	1023	mntA		COG0803	Manganese-binding lipoprotein MntA
HJLADMHE_00971	CDS	1389	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
HJLADMHE_00972	CDS	1887	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
HJLADMHE_00973	CDS	669				hypothetical protein
HJLADMHE_00974	CDS	672	anr			Transcriptional activator protein Anr
HJLADMHE_00975	CDS	1107				hypothetical protein
HJLADMHE_00976	CDS	1167				hypothetical protein
HJLADMHE_00977	CDS	1014	dgs	2.4.1.208	COG0438	Processive diacylglycerol alpha-glucosyltransferase
HJLADMHE_00978	CDS	600				hypothetical protein
HJLADMHE_00979	CDS	1224		2.4.1.337	COG0438	Alpha-monoglucosyldiacylglycerol synthase
HJLADMHE_00980	CDS	1017	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
HJLADMHE_00981	CDS	1062				hypothetical protein
HJLADMHE_00982	CDS	1533	murE	6.3.2.7	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
HJLADMHE_00983	CDS	1293	rpoN1_1		COG1508	RNA polymerase sigma-54 factor 1
HJLADMHE_00984	CDS	960	ccpA_1		COG1609	Catabolite control protein A
HJLADMHE_00985	CDS	1623	dexB	3.2.1.70	COG0366	Glucan 1,6-alpha-glucosidase
HJLADMHE_00986	CDS	477				hypothetical protein
HJLADMHE_00987	CDS	1278	cycB		COG2182	Cyclodextrin-binding protein
HJLADMHE_00988	CDS	1293				hypothetical protein
HJLADMHE_00989	CDS	852	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
HJLADMHE_00990	CDS	3537	glgX	3.2.1.196		Glycogen debranching enzyme
HJLADMHE_00991	CDS	795				hypothetical protein
HJLADMHE_00992	CDS	1128	apbE_1	2.7.1.180	COG1477	FAD:protein FMN transferase
HJLADMHE_00993	CDS	1746	ypdA	2.7.13.3	COG3275	Sensor histidine kinase YpdA
HJLADMHE_00994	CDS	762	lytR		COG3279	Sensory transduction protein LytR
HJLADMHE_00995	CDS	1500				hypothetical protein
HJLADMHE_00996	CDS	156	rpmG3		COG0267	50S ribosomal protein L33 3
HJLADMHE_00997	CDS	174	secE			Protein translocase subunit SecE
HJLADMHE_00998	CDS	558	nusG			Transcription termination/antitermination protein NusG
HJLADMHE_00999	CDS	192				hypothetical protein
HJLADMHE_01000	CDS	441				hypothetical protein
HJLADMHE_01001	CDS	426	rplK			50S ribosomal protein L11
HJLADMHE_01002	CDS	696	rplA			50S ribosomal protein L1
HJLADMHE_01003	CDS	507	rplJ		COG0244	50S ribosomal protein L10
HJLADMHE_01004	CDS	366	rplL		COG0222	50S ribosomal protein L7/L12
HJLADMHE_01005	CDS	951				hypothetical protein
HJLADMHE_01006	CDS	171				hypothetical protein
HJLADMHE_01007	CDS	147				hypothetical protein
HJLADMHE_01008	CDS	1188	rodA	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase RodA
HJLADMHE_01009	CDS	1173	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
HJLADMHE_01010	CDS	477				hypothetical protein
HJLADMHE_01011	CDS	1296	pyrP			Uracil permease
HJLADMHE_01012	CDS	3573	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
HJLADMHE_01013	CDS	3648	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
HJLADMHE_01014	CDS	411	rpsL			30S ribosomal protein S12
HJLADMHE_01015	CDS	471	rpsG		COG0049	30S ribosomal protein S7
HJLADMHE_01016	CDS	2088	fusA		COG0480	Elongation factor G
HJLADMHE_01017	CDS	1185	tuf			Elongation factor Tu
HJLADMHE_01018	CDS	147				hypothetical protein
HJLADMHE_01019	CDS	804				hypothetical protein
HJLADMHE_01020	CDS	924	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HJLADMHE_01021	CDS	4479				hypothetical protein
HJLADMHE_01022	CDS	699				hypothetical protein
HJLADMHE_01023	CDS	228				hypothetical protein
HJLADMHE_01024	CDS	1242				hypothetical protein
HJLADMHE_01025	CDS	1143	npr	1.11.1.1	COG0446	NADH peroxidase
HJLADMHE_01026	CDS	126				hypothetical protein
HJLADMHE_01027	CDS	1107	yjhC	1.-.-.-	COG0673	putative oxidoreductase YjhC
HJLADMHE_01028	CDS	1272	nanM	5.1.3.24		N-acetylneuraminate epimerase
HJLADMHE_01029	CDS	891	nanA_1	4.1.3.3	COG0329	N-acetylneuraminate lyase
HJLADMHE_01030	CDS	1548	sglT_2			Sodium/glucose cotransporter
HJLADMHE_01031	CDS	441				hypothetical protein
HJLADMHE_01032	CDS	843	rpiR		COG1737	HTH-type transcriptional regulator RpiR
HJLADMHE_01033	CDS	678	nanE	5.1.3.9		Putative N-acetylmannosamine-6-phosphate 2-epimerase
HJLADMHE_01034	CDS	888	bglK_1	2.7.1.85	COG1940	Beta-glucoside kinase
HJLADMHE_01035	CDS	423				hypothetical protein
HJLADMHE_01036	CDS	141				hypothetical protein
HJLADMHE_01037	CDS	1875	cadA_2	3.6.3.3		Cadmium-transporting ATPase
HJLADMHE_01038	CDS	216	copZ			Copper chaperone CopZ
HJLADMHE_01039	CDS	582	nanS	3.1.1.-		putative 9-O-acetyl-N-acetylneuraminic acid deacetylase
HJLADMHE_01040	CDS	1374	mepA			Multidrug export protein MepA
HJLADMHE_01041	CDS	1362	dapE	3.5.1.18		Succinyl-diaminopimelate desuccinylase
HJLADMHE_01042	tRNA	73				tRNA-Thr(tgt)
HJLADMHE_01043	CDS	267				hypothetical protein
HJLADMHE_01044	CDS	243				hypothetical protein
HJLADMHE_01045	CDS	957				hypothetical protein
HJLADMHE_01046	CDS	246				hypothetical protein
HJLADMHE_01047	CDS	633				hypothetical protein
HJLADMHE_01048	CDS	282				hypothetical protein
HJLADMHE_01049	CDS	165				hypothetical protein
HJLADMHE_01050	CDS	522				hypothetical protein
HJLADMHE_01051	CDS	2766	dgaR			Transcriptional regulatory protein DagR
HJLADMHE_01052	CDS	1281	rpoN1_2		COG1508	RNA polymerase sigma-54 factor 1
HJLADMHE_01053	CDS	1005	iolG	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
HJLADMHE_01054	CDS	954	yvyI	5.3.1.8	COG1482	Putative mannose-6-phosphate isomerase YvyI
HJLADMHE_01055	CDS	330				hypothetical protein
HJLADMHE_01056	CDS	561				hypothetical protein
HJLADMHE_01057	CDS	603	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
HJLADMHE_01058	tRNA	75				tRNA-Val(gac)
HJLADMHE_01059	CDS	390				hypothetical protein
HJLADMHE_01060	CDS	1269	tyrS	6.1.1.1		Tyrosine--tRNA ligase
HJLADMHE_01061	CDS	975	ldh	1.1.1.27	COG0039	L-lactate dehydrogenase
HJLADMHE_01062	CDS	462				hypothetical protein
HJLADMHE_01063	CDS	945	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
HJLADMHE_01064	CDS	225	acpP_1		COG0236	Acyl carrier protein
HJLADMHE_01065	CDS	972		1.6.5.11	COG2070	NADH:quinone reductase
HJLADMHE_01066	CDS	948	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
HJLADMHE_01067	CDS	723	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
HJLADMHE_01068	CDS	1254	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
HJLADMHE_01069	CDS	495	accB			Biotin carboxyl carrier protein of acetyl-CoA carboxylase
HJLADMHE_01070	CDS	435	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
HJLADMHE_01071	CDS	1365	cfiB	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
HJLADMHE_01072	CDS	873	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
HJLADMHE_01073	CDS	786	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
HJLADMHE_01074	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
HJLADMHE_01075	CDS	633	rplC		COG0087	50S ribosomal protein L3
HJLADMHE_01076	CDS	624	rplD		COG0088	50S ribosomal protein L4
HJLADMHE_01077	CDS	291	rplW			50S ribosomal protein L23
HJLADMHE_01078	CDS	846	rplB		COG0090	50S ribosomal protein L2
HJLADMHE_01079	CDS	279	rpsS			30S ribosomal protein S19
HJLADMHE_01080	CDS	357	rplV			50S ribosomal protein L22
HJLADMHE_01081	CDS	657	rpsC		COG0092	30S ribosomal protein S3
HJLADMHE_01082	CDS	432	rplP		COG0197	50S ribosomal protein L16
HJLADMHE_01083	CDS	195	rpmC		COG0255	50S ribosomal protein L29
HJLADMHE_01084	CDS	264	rpsQ			30S ribosomal protein S17
HJLADMHE_01085	CDS	369	rplN			50S ribosomal protein L14
HJLADMHE_01086	CDS	303	rplX			50S ribosomal protein L24
HJLADMHE_01087	CDS	540	rplE		COG0094	50S ribosomal protein L5
HJLADMHE_01088	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
HJLADMHE_01089	CDS	399	rpsH			30S ribosomal protein S8
HJLADMHE_01090	CDS	537	rplF			50S ribosomal protein L6
HJLADMHE_01091	CDS	360	rplR			50S ribosomal protein L18
HJLADMHE_01092	CDS	510	rpsE		COG0098	30S ribosomal protein S5
HJLADMHE_01093	CDS	183	rpmD			50S ribosomal protein L30
HJLADMHE_01094	CDS	441	rplO			50S ribosomal protein L15
HJLADMHE_01095	CDS	1317	secY			Protein translocase subunit SecY
HJLADMHE_01096	CDS	645	adk	2.7.4.3		Adenylate kinase
HJLADMHE_01097	CDS	219	infA			Translation initiation factor IF-1
HJLADMHE_01098	CDS	366	rpsM		COG0099	30S ribosomal protein S13
HJLADMHE_01099	CDS	399	rpsK			30S ribosomal protein S11
HJLADMHE_01100	CDS	942	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
HJLADMHE_01101	CDS	420	rplQ		COG0203	50S ribosomal protein L17
HJLADMHE_01102	CDS	1503	nylA_1	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
HJLADMHE_01103	CDS	840	ecfA1	7.-.-.-		Energy-coupling factor transporter ATP-binding protein EcfA1
HJLADMHE_01104	CDS	885	ecfA2	3.6.3.-		Energy-coupling factor transporter ATP-binding protein EcfA2
HJLADMHE_01105	CDS	798	ecfT			Energy-coupling factor transporter transmembrane protein EcfT
HJLADMHE_01106	CDS	750	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
HJLADMHE_01107	CDS	333				Glycine cleavage system H-like protein
HJLADMHE_01108	CDS	831		3.2.1.-		Protein-ADP-ribose hydrolase
HJLADMHE_01109	CDS	888		2.4.2.-		Protein ADP-ribosyltransferase
HJLADMHE_01110	CDS	1023		6.3.1.20		Lipoate--protein ligase 2
HJLADMHE_01111	CDS	999				hypothetical protein
HJLADMHE_01112	CDS	1656	dppE_1		COG4166	Dipeptide-binding protein DppE
HJLADMHE_01113	CDS	936	oppB		COG0601	Oligopeptide transport system permease protein OppB
HJLADMHE_01114	CDS	1074	dppC		COG1173	Dipeptide transport system permease protein DppC
