locus_tag	ftype	length_bp	gene	EC_number	COG	product
AAFEKCOI_00708	CDS	2658	alaS	6.1.1.7		Alanine--tRNA ligase
AAFEKCOI_00709	CDS	261				hypothetical protein
AAFEKCOI_00710	CDS	420	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
AAFEKCOI_00711	CDS	291				hypothetical protein
AAFEKCOI_00712	CDS	1092	mltG	4.2.2.-		Endolytic murein transglycosylase
AAFEKCOI_00713	CDS	627	udk	2.7.1.48	COG0572	Uridine kinase
AAFEKCOI_00714	CDS	477	greA		COG0782	Transcription elongation factor GreA
AAFEKCOI_00715	CDS	687				hypothetical protein
AAFEKCOI_00716	CDS	177				hypothetical protein
AAFEKCOI_00717	CDS	819	yodJ	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
AAFEKCOI_00718	CDS	1341	dsdA_1	4.3.1.18	COG3048	D-serine dehydratase
AAFEKCOI_00719	CDS	207	cspLA		COG1278	Cold shock-like protein CspLA
AAFEKCOI_00720	CDS	960	mreC		COG1792	Cell shape-determining protein MreC
AAFEKCOI_00721	CDS	531				hypothetical protein
AAFEKCOI_00722	CDS	684	minC		COG0850	Septum site-determining protein MinC
AAFEKCOI_00723	CDS	309	rplU		COG0261	50S ribosomal protein L21
AAFEKCOI_00724	CDS	333				hypothetical protein
AAFEKCOI_00725	CDS	285	rpmA			50S ribosomal protein L27
AAFEKCOI_00726	CDS	1011				hypothetical protein
AAFEKCOI_00727	CDS	1191	ackA	2.7.2.1	COG0282	Acetate kinase
AAFEKCOI_00728	CDS	249				hypothetical protein
AAFEKCOI_00729	CDS	753	glcR		COG1349	HTH-type transcriptional repressor GlcR
AAFEKCOI_00730	CDS	945	lacC_2	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
AAFEKCOI_00731	CDS	1971	fruA		COG1299	PTS system fructose-specific EIIABC component
AAFEKCOI_00732	CDS	339				hypothetical protein
AAFEKCOI_00733	CDS	270	rpsO		COG0184	30S ribosomal protein S15
AAFEKCOI_00734	CDS	2115	pnp_1	2.7.7.8		Polyribonucleotide nucleotidyltransferase
AAFEKCOI_00735	CDS	507	infC			Translation initiation factor IF-3
AAFEKCOI_00736	CDS	201	rpmI		COG0291	50S ribosomal protein L35
AAFEKCOI_00737	CDS	363	rplT		COG0292	50S ribosomal protein L20
AAFEKCOI_00738	CDS	990				hypothetical protein
AAFEKCOI_00739	CDS	1590	lagD_2	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
AAFEKCOI_00740	CDS	1020	lplJ_1	6.3.1.20	COG0095	Lipoate-protein ligase LplJ
AAFEKCOI_00741	CDS	393	spxA_1			Regulatory protein Spx
AAFEKCOI_00742	CDS	645	mecA		COG4862	Adapter protein MecA
AAFEKCOI_00743	CDS	1113				hypothetical protein
AAFEKCOI_00744	CDS	1815	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
AAFEKCOI_00745	CDS	627				hypothetical protein
AAFEKCOI_00746	CDS	588	yjbK	3.6.1.-	COG4116	Putative triphosphatase YjbK
AAFEKCOI_00747	CDS	630	yjbM	2.7.6.5	COG2357	GTP pyrophosphokinase YjbM
AAFEKCOI_00748	CDS	813	nadK	2.7.1.23	COG0061	NAD kinase
AAFEKCOI_00749	CDS	900	rluD_2	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
AAFEKCOI_00750	CDS	453		2.3.1.-		Acetyltransferase
AAFEKCOI_00751	CDS	465		2.3.1.-		Acetyltransferase
AAFEKCOI_00752	CDS	1584	prfC			Peptide chain release factor 3
AAFEKCOI_00753	CDS	807		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
AAFEKCOI_00754	CDS	585				hypothetical protein
AAFEKCOI_00755	CDS	633	cutC		COG3142	Copper homeostasis protein CutC
AAFEKCOI_00756	CDS	201				hypothetical protein
AAFEKCOI_00757	CDS	486				hypothetical protein
AAFEKCOI_00758	CDS	510				hypothetical protein
AAFEKCOI_00759	CDS	717				hypothetical protein
AAFEKCOI_00760	CDS	1311	uacT		COG2233	Uric acid transporter UacT
AAFEKCOI_00761	CDS	1239	vgb	4.2.99.-		Virginiamycin B lyase
AAFEKCOI_00762	CDS	468				hypothetical protein
AAFEKCOI_00763	CDS	768	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
AAFEKCOI_00764	CDS	633				hypothetical protein
AAFEKCOI_00765	CDS	516	ypjQ		COG1267	putative protein YpjQ
AAFEKCOI_00766	CDS	987	yumC	1.18.1.2	COG0492	Ferredoxin--NADP reductase 2
AAFEKCOI_00767	CDS	492				hypothetical protein
AAFEKCOI_00768	CDS	657	repB			Replication protein RepB
AAFEKCOI_00769	CDS	396	pre			Plasmid recombination enzyme
AAFEKCOI_00770	CDS	288				hypothetical protein
AAFEKCOI_00771	CDS	363				hypothetical protein
AAFEKCOI_00772	CDS	171				hypothetical protein
AAFEKCOI_00773	CDS	294				hypothetical protein
AAFEKCOI_00774	CDS	258				hypothetical protein
AAFEKCOI_00775	CDS	504				hypothetical protein
AAFEKCOI_00776	CDS	645				hypothetical protein
AAFEKCOI_00777	CDS	2235	yesS		COG2207	HTH-type transcriptional regulator YesS
AAFEKCOI_00778	CDS	966	yteP		COG4209	putative multiple-sugar transport system permease YteP
AAFEKCOI_00779	CDS	936	melC		COG0395	Melibiose/raffinose/stachyose import permease protein MelC
AAFEKCOI_00780	CDS	1653				hypothetical protein
AAFEKCOI_00781	CDS	1299				hypothetical protein
AAFEKCOI_00782	CDS	1404	gmuD	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
AAFEKCOI_00783	CDS	2691	mngB	3.2.1.-	COG0383	Mannosylglycerate hydrolase
AAFEKCOI_00784	CDS	2208				hypothetical protein
AAFEKCOI_00785	CDS	954		3.5.1.26		N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase
AAFEKCOI_00786	CDS	1422				hypothetical protein
AAFEKCOI_00787	CDS	594		5.2.1.8		Putative peptidyl-prolyl cis-trans isomerase
AAFEKCOI_00788	CDS	867	gmuE	2.7.1.4	COG1940	Putative fructokinase
AAFEKCOI_00789	CDS	873		1.8.3.7	COG1262	Formylglycine-generating enzyme
AAFEKCOI_00790	CDS	381	yugI		COG1098	General stress protein 13
AAFEKCOI_00791	CDS	384				hypothetical protein
AAFEKCOI_00792	CDS	1353	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
AAFEKCOI_00793	CDS	747				hypothetical protein
AAFEKCOI_00794	CDS	498				hypothetical protein
AAFEKCOI_00795	CDS	141				hypothetical protein
AAFEKCOI_00796	CDS	219				hypothetical protein
AAFEKCOI_00797	CDS	135				hypothetical protein
AAFEKCOI_00798	CDS	1665				hypothetical protein
AAFEKCOI_00799	CDS	804	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AAFEKCOI_00800	CDS	753	agrA_3		COG3279	Accessory gene regulator protein A
AAFEKCOI_00801	CDS	144				hypothetical protein
AAFEKCOI_00802	CDS	135				hypothetical protein
AAFEKCOI_00803	CDS	123				hypothetical protein
AAFEKCOI_00804	CDS	210				hypothetical protein
AAFEKCOI_00805	CDS	165				hypothetical protein
AAFEKCOI_00806	CDS	1104	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
AAFEKCOI_00807	CDS	1377	radA	3.6.4.-	COG1066	DNA repair protein RadA
AAFEKCOI_00808	CDS	537	dut_1	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
AAFEKCOI_00809	CDS	1110	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
AAFEKCOI_00810	CDS	312				hypothetical protein
AAFEKCOI_00811	CDS	729				hypothetical protein
AAFEKCOI_00812	CDS	3069	sbcC			Nuclease SbcCD subunit C
AAFEKCOI_00813	CDS	1146	sbcD			Nuclease SbcCD subunit D
AAFEKCOI_00814	CDS	1119				hypothetical protein
AAFEKCOI_00815	CDS	756	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
AAFEKCOI_00816	CDS	972	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
AAFEKCOI_00817	CDS	828	ddpC		COG1173	putative D,D-dipeptide transport system permease protein DdpC
AAFEKCOI_00818	CDS	957	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
AAFEKCOI_00819	CDS	1578				hypothetical protein
AAFEKCOI_00820	CDS	126				hypothetical protein
AAFEKCOI_00821	CDS	444	mscL		COG1970	Large-conductance mechanosensitive channel
AAFEKCOI_00822	CDS	519	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
AAFEKCOI_00823	CDS	684				hypothetical protein
AAFEKCOI_00824	CDS	1101	ychF		COG0012	Ribosome-binding ATPase YchF
AAFEKCOI_00825	CDS	189				hypothetical protein
AAFEKCOI_00826	CDS	924	spo0J		COG1475	Stage 0 sporulation protein J
AAFEKCOI_00827	CDS	765	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
AAFEKCOI_00828	CDS	717	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
AAFEKCOI_00829	CDS	207				hypothetical protein
AAFEKCOI_00830	CDS	1362	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
AAFEKCOI_00831	CDS	1131				hypothetical protein
AAFEKCOI_00832	CDS	588				hypothetical protein
AAFEKCOI_00833	CDS	624	fchA	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
AAFEKCOI_00834	CDS	585	yqgN		COG0212	putative protein YqgN
AAFEKCOI_00835	CDS	852	folD		COG0190	Bifunctional protein FolD protein
AAFEKCOI_00836	CDS	1665	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
AAFEKCOI_00837	CDS	222				hypothetical protein
AAFEKCOI_00838	CDS	414	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
AAFEKCOI_00839	CDS	735	metN_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
AAFEKCOI_00840	CDS	675	metP_2		COG2011	Methionine import system permease protein MetP
AAFEKCOI_00841	CDS	930				hypothetical protein
AAFEKCOI_00842	CDS	558				hypothetical protein
AAFEKCOI_00843	CDS	2202	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
AAFEKCOI_00844	CDS	102				hypothetical protein
AAFEKCOI_00845	CDS	459				hypothetical protein
AAFEKCOI_00846	CDS	756	ucpA	1.-.-.-		Oxidoreductase UcpA
AAFEKCOI_00847	CDS	1131	mnmC	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
AAFEKCOI_00848	CDS	213				hypothetical protein
AAFEKCOI_00849	CDS	318				hypothetical protein
AAFEKCOI_00850	CDS	417				hypothetical protein
AAFEKCOI_00851	CDS	192				hypothetical protein
AAFEKCOI_00852	CDS	585				hypothetical protein
AAFEKCOI_00853	CDS	1590	malP		COG1263	PTS system maltose-specific EIICB component
AAFEKCOI_00854	CDS	849	mapP	3.1.3.90		Maltose 6'-phosphate phosphatase
AAFEKCOI_00855	CDS	1659	malL	3.2.1.10	COG0366	Oligo-1,6-glucosidase
AAFEKCOI_00856	CDS	528		3.6.1.-	COG0494	Nudix hydrolase
AAFEKCOI_00857	CDS	870			COG1307	DegV domain-containing protein
AAFEKCOI_00858	CDS	642	yedJ		COG1418	putative protein YedJ
AAFEKCOI_00859	CDS	453				hypothetical protein
AAFEKCOI_00860	CDS	501				hypothetical protein
AAFEKCOI_00861	CDS	555	thiT			Thiamine transporter ThiT
AAFEKCOI_00862	CDS	1452	trkG		COG0168	Trk system potassium uptake protein TrkG
AAFEKCOI_00863	CDS	1347	trkA		COG0569	Trk system potassium uptake protein TrkA
AAFEKCOI_00864	CDS	480	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
AAFEKCOI_00865	CDS	165				hypothetical protein
AAFEKCOI_00866	CDS	1299	umuC		COG0389	Protein UmuC
AAFEKCOI_00867	CDS	720	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
AAFEKCOI_00868	CDS	879	nnrD	4.2.1.136	COG0063	ADP-dependent (S)-NAD(P)H-hydrate dehydratase
AAFEKCOI_00869	CDS	198				hypothetical protein
AAFEKCOI_00870	CDS	1416	pepV	3.4.13.-		Beta-Ala-Xaa dipeptidase
AAFEKCOI_00871	CDS	1104	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
AAFEKCOI_00872	CDS	381	gcvH_1			Glycine cleavage system H protein
AAFEKCOI_00873	CDS	1356	gcvPA	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 1
AAFEKCOI_00874	CDS	1488	gcvPB	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 2
AAFEKCOI_00875	CDS	507				hypothetical protein
AAFEKCOI_00876	CDS	1533	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
AAFEKCOI_00877	CDS	912	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
AAFEKCOI_00878	CDS	960	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
AAFEKCOI_00879	CDS	1032	hrcA		COG1420	Heat-inducible transcription repressor HrcA
AAFEKCOI_00880	CDS	576	grpE		COG0576	Protein GrpE
AAFEKCOI_00881	CDS	1833	dnaK		COG0443	Chaperone protein DnaK
AAFEKCOI_00882	CDS	1155	dnaJ		COG0484	Chaperone protein DnaJ
AAFEKCOI_00883	CDS	690				hypothetical protein
AAFEKCOI_00884	CDS	1068				hypothetical protein
AAFEKCOI_00885	CDS	561	malK_2	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
AAFEKCOI_00886	CDS	459				hypothetical protein
AAFEKCOI_00887	CDS	1710				hypothetical protein
AAFEKCOI_00888	CDS	654				hypothetical protein
AAFEKCOI_00889	CDS	873	rhaS			HTH-type transcriptional activator RhaS
AAFEKCOI_00890	CDS	1407		1.2.1.3		Putative aldehyde dehydrogenase
AAFEKCOI_00891	CDS	1059				hypothetical protein
AAFEKCOI_00892	CDS	1233				hypothetical protein
AAFEKCOI_00893	CDS	1503	lysS	6.1.1.6		Lysine--tRNA ligase
AAFEKCOI_00894	CDS	1023	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
AAFEKCOI_00895	CDS	870	hslO		COG1281	33 kDa chaperonin
AAFEKCOI_00896	CDS	2199	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
AAFEKCOI_00897	CDS	555	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
AAFEKCOI_00898	CDS	1395	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
AAFEKCOI_00899	CDS	417	pnp_2	2.7.7.8		Polyribonucleotide nucleotidyltransferase
AAFEKCOI_00900	CDS	1227				hypothetical protein
AAFEKCOI_00901	CDS	1260	atzC	3.5.4.42		N-isopropylammelide isopropyl amidohydrolase
AAFEKCOI_00902	CDS	480				Protein SprT-like protein
AAFEKCOI_00903	CDS	2178	yhgF		COG2183	Protein YhgF
AAFEKCOI_00904	CDS	702	pphA	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 1
AAFEKCOI_00905	CDS	231				hypothetical protein
AAFEKCOI_00906	CDS	696				hypothetical protein
AAFEKCOI_00907	CDS	165				hypothetical protein
AAFEKCOI_00908	CDS	198				hypothetical protein
AAFEKCOI_00909	CDS	513				hypothetical protein
AAFEKCOI_00910	CDS	618				hypothetical protein
AAFEKCOI_00911	CDS	654				hypothetical protein
AAFEKCOI_00912	CDS	354				hypothetical protein
AAFEKCOI_00913	CDS	561				hypothetical protein
AAFEKCOI_00914	CDS	822				hypothetical protein
AAFEKCOI_00915	CDS	699				hypothetical protein
AAFEKCOI_00916	CDS	414				hypothetical protein
AAFEKCOI_00917	CDS	591				hypothetical protein
AAFEKCOI_00918	CDS	354				hypothetical protein
AAFEKCOI_00919	CDS	342				hypothetical protein
AAFEKCOI_00920	CDS	591				hypothetical protein
AAFEKCOI_00921	CDS	321				hypothetical protein
AAFEKCOI_00922	CDS	336				hypothetical protein
AAFEKCOI_00923	CDS	381				hypothetical protein
AAFEKCOI_00924	CDS	615				hypothetical protein
AAFEKCOI_00925	CDS	312				hypothetical protein
AAFEKCOI_00926	CDS	330				hypothetical protein
AAFEKCOI_00927	CDS	267				hypothetical protein
AAFEKCOI_00928	CDS	429				hypothetical protein
AAFEKCOI_00929	CDS	321				hypothetical protein
AAFEKCOI_00930	CDS	312				hypothetical protein
AAFEKCOI_00931	CDS	333				hypothetical protein
AAFEKCOI_00932	CDS	189				hypothetical protein
AAFEKCOI_00933	CDS	357				hypothetical protein
AAFEKCOI_00934	CDS	738				hypothetical protein
AAFEKCOI_00935	CDS	348				hypothetical protein
AAFEKCOI_00936	CDS	1176				hypothetical protein
AAFEKCOI_00937	CDS	303				hypothetical protein
AAFEKCOI_00938	CDS	216				hypothetical protein
AAFEKCOI_00939	CDS	354				hypothetical protein
AAFEKCOI_00940	CDS	243				hypothetical protein
AAFEKCOI_00941	CDS	237				hypothetical protein
AAFEKCOI_00942	CDS	153				hypothetical protein
AAFEKCOI_00943	CDS	333				hypothetical protein
AAFEKCOI_00944	CDS	255				hypothetical protein
AAFEKCOI_00945	CDS	366				hypothetical protein
AAFEKCOI_00946	CDS	477				hypothetical protein
AAFEKCOI_00947	CDS	417				hypothetical protein
AAFEKCOI_00948	CDS	147				hypothetical protein
AAFEKCOI_00949	CDS	189				hypothetical protein
AAFEKCOI_00950	CDS	546				hypothetical protein
AAFEKCOI_00951	CDS	678				hypothetical protein
AAFEKCOI_00952	CDS	375				hypothetical protein
AAFEKCOI_00953	CDS	381				hypothetical protein
AAFEKCOI_00954	CDS	501				hypothetical protein
AAFEKCOI_00955	CDS	216				hypothetical protein
AAFEKCOI_00956	CDS	255				hypothetical protein
AAFEKCOI_00957	CDS	480				hypothetical protein
AAFEKCOI_00958	CDS	1101				hypothetical protein
AAFEKCOI_00959	CDS	375				hypothetical protein
AAFEKCOI_00960	CDS	846	soj_2	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
AAFEKCOI_00961	CDS	486				hypothetical protein
AAFEKCOI_00962	CDS	1911	pcrA_1	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
AAFEKCOI_00963	CDS	795				hypothetical protein
AAFEKCOI_00964	CDS	774				hypothetical protein
AAFEKCOI_00965	CDS	276	ihfA			Integration host factor subunit alpha
AAFEKCOI_00966	CDS	822				hypothetical protein
AAFEKCOI_00967	CDS	1749				hypothetical protein
AAFEKCOI_00968	CDS	1596				hypothetical protein
AAFEKCOI_00969	CDS	1593				hypothetical protein
AAFEKCOI_00970	CDS	462				hypothetical protein
AAFEKCOI_00971	CDS	1002				hypothetical protein
AAFEKCOI_00972	CDS	570				hypothetical protein
AAFEKCOI_00973	CDS	417				hypothetical protein
AAFEKCOI_00974	CDS	1023				hypothetical protein
AAFEKCOI_00975	CDS	546				hypothetical protein
AAFEKCOI_00976	CDS	762				hypothetical protein
AAFEKCOI_00977	CDS	1104				hypothetical protein
AAFEKCOI_00978	CDS	1146				IS200/IS605 family transposase ISLhe65
AAFEKCOI_00979	CDS	4575				hypothetical protein
AAFEKCOI_00980	CDS	1974				hypothetical protein
AAFEKCOI_00981	CDS	492				hypothetical protein
AAFEKCOI_00982	CDS	696				hypothetical protein
AAFEKCOI_00983	CDS	465				hypothetical protein
AAFEKCOI_00984	CDS	945	xerC_2			Tyrosine recombinase XerC
AAFEKCOI_00985	CDS	8535				hypothetical protein
AAFEKCOI_00986	CDS	1089				hypothetical protein
AAFEKCOI_00987	CDS	1041				hypothetical protein
AAFEKCOI_00988	CDS	2115				hypothetical protein
AAFEKCOI_00989	CDS	723				hypothetical protein
AAFEKCOI_00990	CDS	978				hypothetical protein
AAFEKCOI_00991	CDS	1140				hypothetical protein
AAFEKCOI_00992	CDS	816				hypothetical protein
AAFEKCOI_00993	CDS	333				hypothetical protein
AAFEKCOI_00994	CDS	792				hypothetical protein
AAFEKCOI_00995	CDS	861				hypothetical protein
AAFEKCOI_00996	CDS	2121				hypothetical protein
AAFEKCOI_00997	CDS	396				hypothetical protein
AAFEKCOI_00998	CDS	267				hypothetical protein
AAFEKCOI_00999	CDS	744				hypothetical protein
AAFEKCOI_01000	CDS	168				hypothetical protein
AAFEKCOI_01001	CDS	1032				hypothetical protein
AAFEKCOI_01002	CDS	492				hypothetical protein
AAFEKCOI_01003	CDS	255				hypothetical protein
AAFEKCOI_01004	CDS	588				hypothetical protein
AAFEKCOI_01005	CDS	462				hypothetical protein
AAFEKCOI_01006	CDS	420				hypothetical protein
AAFEKCOI_01007	CDS	105				hypothetical protein
AAFEKCOI_01008	CDS	1020	nrdF2_1	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta nrdF2
AAFEKCOI_01009	CDS	291				hypothetical protein
AAFEKCOI_01010	CDS	2229	nrdE2_1	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha 2
AAFEKCOI_01011	CDS	579	tdk_1	2.7.1.21		Thymidine kinase
	repeat_region	302				
AAFEKCOI_01012	CDS	171				hypothetical protein
AAFEKCOI_01013	CDS	1104	xerC_3			Tyrosine recombinase XerC
AAFEKCOI_01014	CDS	531				hypothetical protein
AAFEKCOI_01015	CDS	663	lexA_3	3.4.21.88		LexA repressor
AAFEKCOI_01016	CDS	228				hypothetical protein
AAFEKCOI_01017	CDS	318				hypothetical protein
AAFEKCOI_01018	CDS	195				hypothetical protein
AAFEKCOI_01019	CDS	297				hypothetical protein
AAFEKCOI_01020	CDS	516				hypothetical protein
AAFEKCOI_01021	CDS	321				hypothetical protein
AAFEKCOI_01022	CDS	165				hypothetical protein
AAFEKCOI_01023	CDS	204				hypothetical protein
AAFEKCOI_01024	CDS	294				hypothetical protein
AAFEKCOI_01025	CDS	1293				hypothetical protein
AAFEKCOI_01026	CDS	918				hypothetical protein
AAFEKCOI_01027	CDS	213				hypothetical protein
AAFEKCOI_01028	CDS	885				hypothetical protein
AAFEKCOI_01029	CDS	495				hypothetical protein
AAFEKCOI_01030	CDS	2142				hypothetical protein
AAFEKCOI_01031	CDS	567				hypothetical protein
AAFEKCOI_01032	CDS	207				hypothetical protein
AAFEKCOI_01033	CDS	231				hypothetical protein
AAFEKCOI_01034	CDS	429				hypothetical protein
AAFEKCOI_01035	CDS	321				hypothetical protein
AAFEKCOI_01036	CDS	354				hypothetical protein
AAFEKCOI_01037	CDS	372				hypothetical protein
AAFEKCOI_01038	CDS	594				hypothetical protein
AAFEKCOI_01039	CDS	582				hypothetical protein
AAFEKCOI_01040	CDS	201				hypothetical protein
AAFEKCOI_01041	CDS	390				hypothetical protein
AAFEKCOI_01042	CDS	387				hypothetical protein
AAFEKCOI_01043	CDS	369				hypothetical protein
AAFEKCOI_01044	CDS	540				hypothetical protein
AAFEKCOI_01045	CDS	462				hypothetical protein
AAFEKCOI_01046	CDS	195				hypothetical protein
AAFEKCOI_01047	CDS	345				hypothetical protein
AAFEKCOI_01048	CDS	147				hypothetical protein
AAFEKCOI_01049	CDS	453				hypothetical protein
AAFEKCOI_01050	CDS	393				hypothetical protein
AAFEKCOI_01051	CDS	417				hypothetical protein
AAFEKCOI_01052	CDS	1323				hypothetical protein
AAFEKCOI_01053	CDS	1479				hypothetical protein
AAFEKCOI_01054	CDS	957				hypothetical protein
AAFEKCOI_01055	tRNA	74				tRNA-Trp(cca)
AAFEKCOI_01056	CDS	549				hypothetical protein
AAFEKCOI_01057	CDS	915				hypothetical protein
AAFEKCOI_01058	CDS	327				hypothetical protein
AAFEKCOI_01059	CDS	312				hypothetical protein
AAFEKCOI_01060	CDS	351				hypothetical protein
AAFEKCOI_01061	CDS	378				hypothetical protein
AAFEKCOI_01062	CDS	522				hypothetical protein
AAFEKCOI_01063	CDS	360				hypothetical protein
AAFEKCOI_01064	CDS	327				hypothetical protein
AAFEKCOI_01065	CDS	2772				hypothetical protein
AAFEKCOI_01066	CDS	771				hypothetical protein
AAFEKCOI_01067	CDS	2214				hypothetical protein
AAFEKCOI_01068	CDS	1437				hypothetical protein
AAFEKCOI_01069	CDS	372				hypothetical protein
AAFEKCOI_01070	CDS	348				hypothetical protein
AAFEKCOI_01071	CDS	2064				hypothetical protein
AAFEKCOI_01072	CDS	444				hypothetical protein
AAFEKCOI_01073	CDS	429				hypothetical protein
AAFEKCOI_01074	CDS	279				hypothetical protein
AAFEKCOI_01075	CDS	339				hypothetical protein
AAFEKCOI_01076	CDS	267				hypothetical protein
AAFEKCOI_01077	CDS	966				hypothetical protein
AAFEKCOI_01078	CDS	987				hypothetical protein
AAFEKCOI_01079	CDS	204				hypothetical protein
AAFEKCOI_01080	CDS	111				hypothetical protein
AAFEKCOI_01081	CDS	951				hypothetical protein
AAFEKCOI_01082	CDS	417				hypothetical protein
AAFEKCOI_01083	tRNA	87				tRNA-Leu(taa)
AAFEKCOI_01084	tRNA	76				tRNA-Arg(acg)
AAFEKCOI_01085	tRNA	74				tRNA-Pro(tgg)
AAFEKCOI_01086	tRNA	75				tRNA-Met(cat)
AAFEKCOI_01087	tRNA	76				tRNA-Asp(gtc)
AAFEKCOI_01088	tRNA	71				tRNA-Gly(tcc)
AAFEKCOI_01089	tRNA	76				tRNA-Ile(gat)
AAFEKCOI_01090	tRNA	91				tRNA-Ser(gct)
AAFEKCOI_01091	tRNA	72				tRNA-Glu(ttc)
AAFEKCOI_01092	tRNA	90				tRNA-Ser(tga)
AAFEKCOI_01093	tRNA	76				tRNA-Asp(gtc)
AAFEKCOI_01094	CDS	525				hypothetical protein
AAFEKCOI_01095	CDS	1107				hypothetical protein
AAFEKCOI_01096	CDS	501				hypothetical protein
AAFEKCOI_01097	CDS	480	ctsR		COG4463	Transcriptional regulator CtsR
AAFEKCOI_01098	CDS	2496	clpC_2			ATP-dependent Clp protease ATP-binding subunit ClpC
AAFEKCOI_01099	CDS	324				hypothetical protein
AAFEKCOI_01100	CDS	858	lrp			Leucine-rich protein
AAFEKCOI_01101	CDS	489	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
AAFEKCOI_01102	CDS	1329	rnfC_1	7.1.1.-	COG4656	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit C
AAFEKCOI_01103	CDS	1086	rnfD_1	7.2.1.2	COG4658	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit D
AAFEKCOI_01104	CDS	1038	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid transaminase 1
AAFEKCOI_01105	CDS	432	ohrA		COG1764	Organic hydroperoxide resistance protein OhrA
AAFEKCOI_01106	CDS	4059				hypothetical protein
AAFEKCOI_01107	CDS	930				hypothetical protein
AAFEKCOI_01108	CDS	204				hypothetical protein
AAFEKCOI_01109	CDS	651				hypothetical protein
AAFEKCOI_01110	CDS	597	tdk_2	2.7.1.21	COG1435	Thymidine kinase
AAFEKCOI_01111	CDS	1098	prfA		COG0216	Peptide chain release factor 1
AAFEKCOI_01112	CDS	858	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
AAFEKCOI_01113	CDS	996	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
AAFEKCOI_01114	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
AAFEKCOI_01115	CDS	231				hypothetical protein
AAFEKCOI_01116	CDS	1317	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
AAFEKCOI_01117	CDS	1149	potA	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
AAFEKCOI_01118	CDS	795	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
