locus_tag	ftype	length_bp	gene	EC_number	COG	product
FLLBPJGF_00699	CDS	840	thiD_2	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
FLLBPJGF_00700	CDS	159				hypothetical protein
FLLBPJGF_00701	CDS	1590	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
FLLBPJGF_00702	CDS	705	bcrA_3			Bacitracin transport ATP-binding protein BcrA
FLLBPJGF_00703	CDS	753				hypothetical protein
FLLBPJGF_00704	CDS	714				hypothetical protein
FLLBPJGF_00705	CDS	669	saeR			Response regulator SaeR
FLLBPJGF_00706	CDS	1338				hypothetical protein
FLLBPJGF_00707	CDS	1284				hypothetical protein
FLLBPJGF_00708	CDS	918	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
FLLBPJGF_00709	CDS	1113	RBKS	2.7.1.15		Ribokinase
FLLBPJGF_00710	CDS	210				hypothetical protein
FLLBPJGF_00711	CDS	474				hypothetical protein
FLLBPJGF_00712	CDS	408				hypothetical protein
FLLBPJGF_00713	CDS	741	glpR		COG1349	Glycerol-3-phosphate regulon repressor
FLLBPJGF_00714	CDS	459				hypothetical protein
FLLBPJGF_00715	CDS	279	gatB_1	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
FLLBPJGF_00716	CDS	1347	gatC_2		COG3775	PTS system galactitol-specific EIIC component
FLLBPJGF_00717	CDS	819	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
FLLBPJGF_00718	CDS	591				IS3 family transposase ISEfa10
FLLBPJGF_00719	CDS	489				IS3 family transposase ISEfa10
FLLBPJGF_00720	CDS	348	lacC_1	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
FLLBPJGF_00721	CDS	2463				hypothetical protein
FLLBPJGF_00722	CDS	516	lacB	5.3.1.26		Galactose-6-phosphate isomerase subunit LacB
FLLBPJGF_00723	CDS	429	lacA	5.3.1.26		Galactose-6-phosphate isomerase subunit LacA
FLLBPJGF_00724	CDS	750	lacR			Lactose phosphotransferase system repressor
FLLBPJGF_00725	CDS	480				hypothetical protein
FLLBPJGF_00726	CDS	300				hypothetical protein
FLLBPJGF_00727	CDS	1455	gatC_3		COG3775	PTS system galactitol-specific EIIC component
FLLBPJGF_00728	CDS	1002	lacD2	4.1.2.40	COG3684	Tagatose 1,6-diphosphate aldolase 2
FLLBPJGF_00729	CDS	1332	brnQ_2		COG1114	Branched-chain amino acid transport system 2 carrier protein
FLLBPJGF_00730	CDS	1191	dapX	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
FLLBPJGF_00731	CDS	1389	tcyP		COG1823	L-cystine uptake protein TcyP
FLLBPJGF_00732	CDS	894	rbsK	2.7.1.15	COG0524	Ribokinase
FLLBPJGF_00733	CDS	573	def2	3.5.1.88	COG0242	Peptide deformylase 2
FLLBPJGF_00734	CDS	1167	pdhA	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
FLLBPJGF_00735	CDS	984	pdhB	1.2.4.1	COG0022	Pyruvate dehydrogenase E1 component subunit beta
FLLBPJGF_00736	CDS	1356	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
FLLBPJGF_00737	CDS	1413	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
FLLBPJGF_00738	CDS	777	cysQ	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
FLLBPJGF_00739	CDS	1833	typA		COG1217	GTP-binding protein TypA/BipA
FLLBPJGF_00740	CDS	288				hypothetical protein
FLLBPJGF_00741	CDS	330				hypothetical protein
FLLBPJGF_00742	CDS	558	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
FLLBPJGF_00743	CDS	483	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
FLLBPJGF_00744	CDS	2178	clpE		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
FLLBPJGF_00745	CDS	267	ptsH		COG1925	Phosphocarrier protein HPr
FLLBPJGF_00746	CDS	1722	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
FLLBPJGF_00747	CDS	240				hypothetical protein
FLLBPJGF_00748	CDS	531				hypothetical protein
FLLBPJGF_00749	CDS	1119	yqeH		COG1161	putative protein YqeH
FLLBPJGF_00750	CDS	315			COG1534	RNA-binding protein
FLLBPJGF_00751	CDS	639	nadD	2.7.7.18		putative nicotinate-nucleotide adenylyltransferase
FLLBPJGF_00752	CDS	606				hypothetical protein
FLLBPJGF_00753	CDS	357	rsfS		COG0799	Ribosomal silencing factor RsfS
FLLBPJGF_00754	CDS	729	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
FLLBPJGF_00755	CDS	1173	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
FLLBPJGF_00756	CDS	567				hypothetical protein
FLLBPJGF_00757	CDS	180	rpmF			50S ribosomal protein L32
FLLBPJGF_00758	CDS	378				hypothetical protein
FLLBPJGF_00759	CDS	432	mraZ			Transcriptional regulator MraZ
FLLBPJGF_00760	CDS	957	rsmH_1	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
FLLBPJGF_00761	CDS	399	ftsL			Cell division protein FtsL
FLLBPJGF_00762	CDS	2247	pbpB		COG0768	Penicillin-binding protein 2B
FLLBPJGF_00763	CDS	969	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
FLLBPJGF_00764	CDS	1389	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
FLLBPJGF_00765	CDS	1155	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
FLLBPJGF_00766	CDS	825	divIB		COG1589	Cell division protein DivIB
FLLBPJGF_00767	CDS	1323	ftsA		COG0849	Cell division protein FtsA
FLLBPJGF_00768	CDS	1224	ftsZ		COG0206	Cell division protein FtsZ
FLLBPJGF_00769	CDS	480	sepF		COG1799	Cell division protein SepF
FLLBPJGF_00770	CDS	288				hypothetical protein
FLLBPJGF_00771	CDS	783				hypothetical protein
FLLBPJGF_00772	CDS	663	divIVA		COG3599	Cell division protein DivIVA
FLLBPJGF_00773	CDS	2781	ileS	6.1.1.5		Isoleucine--tRNA ligase
FLLBPJGF_00774	CDS	756	rpsB		COG0052	30S ribosomal protein S2
FLLBPJGF_00775	CDS	876	tsf		COG0264	Elongation factor Ts
FLLBPJGF_00776	CDS	1530	ifcA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
FLLBPJGF_00777	CDS	819	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
FLLBPJGF_00778	CDS	342				hypothetical protein
FLLBPJGF_00779	CDS	2223	clpC_1			ATP-dependent Clp protease ATP-binding subunit ClpC
FLLBPJGF_00780	CDS	3315	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
FLLBPJGF_00781	CDS	966	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
FLLBPJGF_00782	CDS	1428	pyk	2.7.1.40	COG0469	Pyruvate kinase
FLLBPJGF_00783	CDS	855	cvfB			Conserved virulence factor B
FLLBPJGF_00784	CDS	462	fur		COG0735	Ferric uptake regulation protein
FLLBPJGF_00785	CDS	900	xerD			Tyrosine recombinase XerD
FLLBPJGF_00786	CDS	1170	deoB	5.4.2.7		Phosphopentomutase
FLLBPJGF_00787	CDS	405	ribT	2.3.1.-		Protein RibT
FLLBPJGF_00788	CDS	792	scpA		COG1354	Segregation and condensation protein A
FLLBPJGF_00789	CDS	552	scpB			Segregation and condensation protein B
FLLBPJGF_00790	CDS	720	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
FLLBPJGF_00791	CDS	627	ribU			Riboflavin transporter RibU
FLLBPJGF_00792	CDS	1020				hypothetical protein
FLLBPJGF_00793	CDS	1455	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
FLLBPJGF_00794	CDS	684				hypothetical protein
FLLBPJGF_00795	CDS	669	cmk	2.7.4.25	COG0283	Cytidylate kinase
FLLBPJGF_00796	CDS	1248	rps1		COG0539	30S ribosomal protein S1
FLLBPJGF_00797	CDS	1314	der		COG1160	GTPase Der
FLLBPJGF_00798	CDS	279	hup		COG0776	DNA-binding protein HU
FLLBPJGF_00799	CDS	1341	glnA	6.3.1.2		Glutamine synthetase
FLLBPJGF_00800	tRNA	75				tRNA-Arg(tct)
FLLBPJGF_00801	CDS	360				hypothetical protein
FLLBPJGF_00802	CDS	927				hypothetical protein
FLLBPJGF_00803	CDS	1326	tig	5.2.1.8	COG0544	Trigger factor
FLLBPJGF_00804	CDS	1260	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
FLLBPJGF_00805	CDS	594	engB		COG0218	putative GTP-binding protein EngB
FLLBPJGF_00806	CDS	1026				hypothetical protein
FLLBPJGF_00807	CDS	1296	obg	3.6.5.-	COG0536	GTPase Obg
FLLBPJGF_00808	CDS	939	rnz_1	3.1.26.11	COG1234	Ribonuclease Z
FLLBPJGF_00809	CDS	816	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
FLLBPJGF_00810	CDS	2319				hypothetical protein
FLLBPJGF_00811	CDS	516	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
FLLBPJGF_00812	CDS	1077	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
FLLBPJGF_00813	CDS	369				hypothetical protein
FLLBPJGF_00814	CDS	639	lexA	3.4.21.88	COG1974	LexA repressor
FLLBPJGF_00815	CDS	273				hypothetical protein
FLLBPJGF_00816	CDS	2007	tkt	2.2.1.1		Transketolase
FLLBPJGF_00817	CDS	225				hypothetical protein
FLLBPJGF_00818	CDS	603	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
FLLBPJGF_00819	CDS	237				hypothetical protein
FLLBPJGF_00820	CDS	1170				TelA-like protein
FLLBPJGF_00821	CDS	732				hypothetical protein
FLLBPJGF_00822	CDS	555	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
FLLBPJGF_00823	CDS	195				hypothetical protein
FLLBPJGF_00824	CDS	690	mtnN	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
FLLBPJGF_00825	CDS	1350	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
FLLBPJGF_00826	CDS	2322	gshAB		COG1181	Glutathione biosynthesis bifunctional protein GshAB
FLLBPJGF_00827	CDS	1143	iscS_2	2.8.1.7		Cysteine desulfurase IscS
FLLBPJGF_00828	CDS	345				hypothetical protein
FLLBPJGF_00829	CDS	1125	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
FLLBPJGF_00830	CDS	1191				hypothetical protein
FLLBPJGF_00831	CDS	549	rutB	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
FLLBPJGF_00832	CDS	462	dps	1.16.-.-	COG0783	DNA protection during starvation protein
FLLBPJGF_00833	CDS	1038	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
FLLBPJGF_00834	CDS	858	yvgN	1.1.1.-	COG0656	Glyoxal reductase
FLLBPJGF_00835	CDS	1140	ydbM	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
FLLBPJGF_00836	CDS	756				hypothetical protein
FLLBPJGF_00837	CDS	1356	smc_3			Chromosome partition protein Smc
FLLBPJGF_00838	CDS	786		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
FLLBPJGF_00839	CDS	525				hypothetical protein
FLLBPJGF_00840	CDS	1362	mgtE_2		COG2239	Magnesium transporter MgtE
FLLBPJGF_00841	CDS	327	yodB		COG1733	HTH-type transcriptional regulator YodB
FLLBPJGF_00842	CDS	1053	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
FLLBPJGF_00843	CDS	2412	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
FLLBPJGF_00844	CDS	282	zapA			Cell division protein ZapA
FLLBPJGF_00845	CDS	576				hypothetical protein
FLLBPJGF_00846	CDS	2373	mutS2	3.1.-.-		Endonuclease MutS2
FLLBPJGF_00847	CDS	309	trxA_1		COG0526	Thioredoxin
FLLBPJGF_00848	CDS	819	murI	5.1.1.3	COG0796	Glutamate racemase
FLLBPJGF_00849	CDS	624		3.6.1.66		dITP/XTP pyrophosphatase
FLLBPJGF_00850	CDS	507		3.1.4.-		Putative metallophosphoesterase MG207 
FLLBPJGF_00851	CDS	474				hypothetical protein
FLLBPJGF_00852	CDS	1707	rqcH		COG1293	Rqc2 RqcH
FLLBPJGF_00853	CDS	432				hypothetical protein
FLLBPJGF_00854	CDS	579	panT			Pantothenate transporter PanT
FLLBPJGF_00855	CDS	723				hypothetical protein
FLLBPJGF_00856	CDS	1218				hypothetical protein
FLLBPJGF_00857	CDS	546				hypothetical protein
FLLBPJGF_00858	CDS	264				hypothetical protein
FLLBPJGF_00859	CDS	303				hypothetical protein
FLLBPJGF_00860	CDS	564				hypothetical protein
FLLBPJGF_00861	CDS	702				hypothetical protein
FLLBPJGF_00862	CDS	348	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
FLLBPJGF_00863	CDS	1599	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
FLLBPJGF_00864	CDS	426	perR		COG0735	Peroxide operon regulator
FLLBPJGF_00865	CDS	936	sulA	2.5.1.15	COG0294	Dihydropteroate synthase
FLLBPJGF_00866	tRNA	89				tRNA-Ser(gga)
FLLBPJGF_00867	CDS	252				hypothetical protein
FLLBPJGF_00868	CDS	2349	ponA		COG0744	Penicillin-binding protein 1A/1B
FLLBPJGF_00869	CDS	615	recU	3.1.22.4	COG3331	Holliday junction resolvase RecU
FLLBPJGF_00870	CDS	552				hypothetical protein
FLLBPJGF_00871	CDS	336	gpsB		COG3599	Cell cycle protein GpsB
FLLBPJGF_00872	CDS	657				hypothetical protein
FLLBPJGF_00873	CDS	1128	rlmL	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
FLLBPJGF_00874	CDS	288	groS			10 kDa chaperonin
FLLBPJGF_00875	CDS	1641	groL			60 kDa chaperonin
FLLBPJGF_00876	CDS	642				hypothetical protein
FLLBPJGF_00877	CDS	249				hypothetical protein
FLLBPJGF_00878	CDS	228				hypothetical protein
FLLBPJGF_00879	CDS	204				hypothetical protein
FLLBPJGF_00880	CDS	1122	alr1	5.1.1.1	COG0787	Alanine racemase 1
FLLBPJGF_00881	CDS	1293				hypothetical protein
FLLBPJGF_00882	CDS	756				hypothetical protein
FLLBPJGF_00883	CDS	1368	treP		COG1263	PTS system trehalose-specific EIIBC component
FLLBPJGF_00884	CDS	1452	scrB	3.2.1.26	COG1621	Sucrose-6-phosphate hydrolase
FLLBPJGF_00885	CDS	636		3.-.-.-		putative metallo-hydrolase
FLLBPJGF_00886	CDS	1254	sstT			Serine/threonine transporter SstT
FLLBPJGF_00887	CDS	942				putative epimerase/dehydratase
FLLBPJGF_00888	CDS	1227	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
FLLBPJGF_00889	CDS	468	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
FLLBPJGF_00890	CDS	1524				Putative trans-acting regulator
FLLBPJGF_00891	CDS	423				hypothetical protein
FLLBPJGF_00892	CDS	1113				hypothetical protein
FLLBPJGF_00893	CDS	1623	ptsG_2	2.7.1.199		PTS system glucose-specific EIICBA component
FLLBPJGF_00894	CDS	645	lytG	3.2.1.-	COG1705	Exo-glucosaminidase LytG
FLLBPJGF_00895	CDS	741				hypothetical protein
FLLBPJGF_00896	CDS	1155	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
FLLBPJGF_00897	CDS	654				hypothetical protein
FLLBPJGF_00898	CDS	2220	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
FLLBPJGF_00899	CDS	2019	ligA	6.5.1.2	COG0272	DNA ligase
FLLBPJGF_00900	CDS	1107				hypothetical protein
FLLBPJGF_00901	CDS	306	gatC_4	6.3.5.-		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
FLLBPJGF_00902	CDS	1467	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
FLLBPJGF_00903	CDS	1434	gatB_2	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
FLLBPJGF_00904	CDS	969	dagK_2	2.7.1.107	COG1597	Diacylglycerol kinase
FLLBPJGF_00905	CDS	1407	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
FLLBPJGF_00906	CDS	1287				ISL3 family transposase ISSau8
FLLBPJGF_00907	CDS	456	copY_1			Transcriptional repressor CopY
FLLBPJGF_00908	CDS	2088	copB	7.2.2.8		Copper-exporting P-type ATPase B
FLLBPJGF_00909	CDS	471				hypothetical protein
FLLBPJGF_00910	CDS	591	ydhK			putative protein YdhK
FLLBPJGF_00911	CDS	156				hypothetical protein
FLLBPJGF_00912	CDS	735				hypothetical protein
FLLBPJGF_00913	CDS	642				hypothetical protein
FLLBPJGF_00914	CDS	369	ziaR			Transcriptional repressor SmtB 
FLLBPJGF_00915	CDS	222	cadA_2	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
FLLBPJGF_00916	CDS	1845	cadA_3	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
FLLBPJGF_00917	CDS	327				hypothetical protein
FLLBPJGF_00918	CDS	465				hypothetical protein
FLLBPJGF_00919	CDS	837				hypothetical protein
FLLBPJGF_00920	CDS	606				hypothetical protein
FLLBPJGF_00921	CDS	1296				hypothetical protein
FLLBPJGF_00922	CDS	1566				IS66 family transposase ISDeal1
FLLBPJGF_00923	CDS	351				hypothetical protein
FLLBPJGF_00924	CDS	174				hypothetical protein
FLLBPJGF_00925	CDS	225				hypothetical protein
FLLBPJGF_00926	CDS	876				hypothetical protein
FLLBPJGF_00927	CDS	1404				hypothetical protein
FLLBPJGF_00928	CDS	1188				hypothetical protein
FLLBPJGF_00929	CDS	423				hypothetical protein
FLLBPJGF_00930	CDS	1491				hypothetical protein
FLLBPJGF_00931	CDS	219				hypothetical protein
FLLBPJGF_00932	CDS	303				hypothetical protein
FLLBPJGF_00933	CDS	186				hypothetical protein
FLLBPJGF_00934	CDS	108				hypothetical protein
FLLBPJGF_00935	CDS	771	bcrA_4			Bacitracin transport ATP-binding protein BcrA
FLLBPJGF_00936	CDS	747				hypothetical protein
FLLBPJGF_00937	CDS	735				hypothetical protein
FLLBPJGF_00938	CDS	216				hypothetical protein
FLLBPJGF_00939	CDS	606				hypothetical protein
FLLBPJGF_00940	CDS	564	rsmH_2	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
FLLBPJGF_00941	CDS	2238				hypothetical protein
FLLBPJGF_00942	CDS	2418	leuS	6.1.1.4		Leucine--tRNA ligase
FLLBPJGF_00943	CDS	1665	murJ		COG2244	Lipid II flippase MurJ
FLLBPJGF_00944	CDS	723			COG0217	putative transcriptional regulatory protein/MSMEI_2866
FLLBPJGF_00945	CDS	1065	comGA		COG2804	ComG operon protein 1
FLLBPJGF_00946	CDS	1065				hypothetical protein
FLLBPJGF_00947	CDS	324				hypothetical protein
FLLBPJGF_00948	CDS	447				hypothetical protein
FLLBPJGF_00949	CDS	324				hypothetical protein
FLLBPJGF_00950	CDS	435				hypothetical protein
FLLBPJGF_00951	CDS	837				hypothetical protein
FLLBPJGF_00952	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
FLLBPJGF_00953	CDS	558	efp			Elongation factor P
FLLBPJGF_00954	CDS	372				putative protein
FLLBPJGF_00955	CDS	495	nusB			Transcription antitermination protein NusB
FLLBPJGF_00956	CDS	1356	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
FLLBPJGF_00957	CDS	222	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
FLLBPJGF_00958	CDS	891		2.5.1.10		Farnesyl diphosphate synthase
FLLBPJGF_00959	CDS	807	tlyA		COG1189	Hemolysin A
FLLBPJGF_00960	CDS	1686	recN		COG0497	DNA repair protein RecN
FLLBPJGF_00961	CDS	129				hypothetical protein
FLLBPJGF_00962	CDS	1440	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
FLLBPJGF_00963	CDS	657		2.7.1.113	COG1428	Deoxyguanosine kinase
FLLBPJGF_00964	CDS	363	ybaN		COG2832	Inner membrane protein YbaN
FLLBPJGF_00965	CDS	693	arlR		COG0745	Response regulator ArlR
FLLBPJGF_00966	CDS	1500	arlS	2.7.13.3		Signal transduction histidine-protein kinase ArlS
FLLBPJGF_00967	CDS	1188	dinB	2.7.7.7	COG0389	DNA polymerase IV
FLLBPJGF_00968	CDS	1299	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
FLLBPJGF_00969	CDS	969	nrnA	3.1.-.-	COG0618	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
FLLBPJGF_00970	CDS	2088	pbpF		COG0744	Penicillin-binding protein 1F
FLLBPJGF_00971	CDS	408				hypothetical protein
FLLBPJGF_00972	CDS	1218				hypothetical protein
FLLBPJGF_00973	CDS	2712				hypothetical protein
FLLBPJGF_00974	CDS	948	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
FLLBPJGF_00975	CDS	1095	prsA	5.2.1.8		Foldase protein PrsA
FLLBPJGF_00976	CDS	345				hypothetical protein
FLLBPJGF_00977	CDS	438	hit		COG0537	Protein hit
FLLBPJGF_00978	CDS	732	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
FLLBPJGF_00979	CDS	1206				hypothetical protein
FLLBPJGF_00980	CDS	789				hypothetical protein
FLLBPJGF_00981	CDS	660	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
FLLBPJGF_00982	CDS	339				hypothetical protein
FLLBPJGF_00983	CDS	1074	pepA	3.4.11.7	COG1363	Glutamyl aminopeptidase
FLLBPJGF_00984	CDS	603				hypothetical protein
FLLBPJGF_00985	CDS	537				hypothetical protein
FLLBPJGF_00986	CDS	1332	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
FLLBPJGF_00987	CDS	1017	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
FLLBPJGF_00988	CDS	1422	tuaB		COG2244	Teichuronic acid biosynthesis protein TuaB
FLLBPJGF_00989	CDS	1197				hypothetical protein
FLLBPJGF_00990	CDS	981				hypothetical protein
FLLBPJGF_00991	CDS	786				hypothetical protein
FLLBPJGF_00992	CDS	1083				hypothetical protein
FLLBPJGF_00993	CDS	2526				hypothetical protein
FLLBPJGF_00994	CDS	744	tuaG	2.4.-.-	COG0463	Putative teichuronic acid biosynthesis glycosyltransferase TuaG
FLLBPJGF_00995	CDS	282				hypothetical protein
FLLBPJGF_00996	CDS	894				DegV domain-containing protein
FLLBPJGF_00997	CDS	1854	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
FLLBPJGF_00998	CDS	1110			COG0628	Putative transport protein
FLLBPJGF_00999	CDS	978	ansA	3.5.1.1	COG0252	putative L-asparaginase
FLLBPJGF_01000	CDS	207				hypothetical protein
FLLBPJGF_01001	CDS	1233				L-lactate transporter
FLLBPJGF_01002	CDS	1056				hypothetical protein
FLLBPJGF_01003	CDS	741				hypothetical protein
FLLBPJGF_01004	CDS	906				hypothetical protein
FLLBPJGF_01005	CDS	606	nudL	3.6.1.-		putative Nudix hydrolase NudL
FLLBPJGF_01006	CDS	300		2.8.1.-	COG0607	Sulfurtransferase
FLLBPJGF_01007	CDS	1947	glgB	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
FLLBPJGF_01008	CDS	1146	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
FLLBPJGF_01009	CDS	1167	glgD		COG0448	Glycogen biosynthesis protein GlgD
FLLBPJGF_01010	CDS	1434	glgA	2.4.1.21	COG0297	Glycogen synthase
FLLBPJGF_01011	CDS	2436	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
FLLBPJGF_01012	CDS	1833	apu			Amylopullulanase
FLLBPJGF_01013	CDS	381	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
FLLBPJGF_01014	CDS	198				hypothetical protein
FLLBPJGF_01015	CDS	615				hypothetical protein
FLLBPJGF_01016	CDS	228				hypothetical protein
FLLBPJGF_01017	CDS	711	deoD	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
FLLBPJGF_01018	CDS	1473	ctpA	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpA
FLLBPJGF_01019	CDS	618	spsB	3.4.21.89	COG0681	Signal peptidase IB
FLLBPJGF_01020	CDS	873	rbgA		COG1161	Ribosome biogenesis GTPase A
FLLBPJGF_01021	CDS	774	rnhB	3.1.26.4	COG0164	Ribonuclease HII
FLLBPJGF_01022	CDS	975				hypothetical protein
FLLBPJGF_01023	CDS	888				hypothetical protein
FLLBPJGF_01024	CDS	810	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
FLLBPJGF_01025	CDS	441				hypothetical protein
FLLBPJGF_01026	CDS	834	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
FLLBPJGF_01027	CDS	321				hypothetical protein
FLLBPJGF_01028	CDS	666				hypothetical protein
FLLBPJGF_01029	CDS	1485				hypothetical protein
FLLBPJGF_01030	CDS	852				hypothetical protein
FLLBPJGF_01031	CDS	441				hypothetical protein
FLLBPJGF_01032	CDS	624				hypothetical protein
FLLBPJGF_01033	CDS	1239	pepS	3.4.11.-	COG2309	Aminopeptidase PepS
FLLBPJGF_01034	CDS	447				hypothetical protein
FLLBPJGF_01035	CDS	348				hypothetical protein
FLLBPJGF_01036	CDS	231				hypothetical protein
FLLBPJGF_01037	CDS	507				hypothetical protein
FLLBPJGF_01038	CDS	936				hypothetical protein
FLLBPJGF_01039	CDS	1029				hypothetical protein
FLLBPJGF_01040	CDS	1134				hypothetical protein
FLLBPJGF_01041	CDS	684	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
FLLBPJGF_01042	CDS	288				hypothetical protein
FLLBPJGF_01043	CDS	282				hypothetical protein
FLLBPJGF_01044	CDS	618				hypothetical protein
FLLBPJGF_01045	CDS	885	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
FLLBPJGF_01046	CDS	1104				hypothetical protein
FLLBPJGF_01047	CDS	1182				hypothetical protein
FLLBPJGF_01048	CDS	1155				hypothetical protein
FLLBPJGF_01049	CDS	1653	msbA_2	7.5.2.6		Lipid A export ATP-binding/permease protein MsbA
FLLBPJGF_01050	CDS	1017				hypothetical protein
FLLBPJGF_01051	CDS	1944				hypothetical protein
FLLBPJGF_01052	CDS	1209				hypothetical protein
FLLBPJGF_01053	CDS	231				hypothetical protein
FLLBPJGF_01054	CDS	207				hypothetical protein
FLLBPJGF_01055	CDS	333				hypothetical protein
FLLBPJGF_01056	CDS	597	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
FLLBPJGF_01057	CDS	2004	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
FLLBPJGF_01058	CDS	2472	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
