gene_callers_id	source	accession	function	e_value
987	Prokka:Prodigal			0
988	Prokka:Prodigal			0
989	Prokka:Prodigal			0
990	Prokka:Prodigal			0
991	Prokka:Prodigal			0
992	Prokka:Prodigal			0
993	Prokka:Prodigal	ppaC	Manganese-dependent inorganic pyrophosphatase	0
994	Prokka:Prodigal	pflA	Pyruvate formate-lyase-activating enzyme	0
995	Prokka:Prodigal	pflB	Formate acetyltransferase	0
996	Prokka:Prodigal	parC	DNA topoisomerase 4 subunit A	0
997	Prokka:Prodigal	parE	DNA topoisomerase 4 subunit B	0
998	Prokka:Prodigal	plsY	Glycerol-3-phosphate acyltransferase	0
999	Prokka:Prodigal			0
1000	Prokka:Prodigal			0
1001	Prokka:Prodigal			0
1002	Prokka:Prodigal			0
1003	Prokka:Prodigal	yjeM	Inner membrane transporter YjeM	0
1004	Prokka:Prodigal	pepS	Aminopeptidase PepS	0
1005	Prokka:Prodigal			0
1006	Prokka:Prodigal			0
1007	Prokka:Prodigal			0
1008	Prokka:Prodigal			0
1009	Prokka:Prodigal			0
1010	Prokka:Prodigal			0
1011	Prokka:Prodigal			0
1012	Prokka:Prodigal	thiM	Hydroxyethylthiazole kinase	0
1013	Prokka:Prodigal			0
1014	Prokka:Prodigal	ytrE	ABC transporter ATP-binding protein YtrE	0
1015	Prokka:Prodigal			0
1016	Prokka:Prodigal			0
1017	Prokka:Prodigal	rnhB	Ribonuclease HII	0
1018	Prokka:Prodigal	rbgA	Ribosome biogenesis GTPase A	0
1019	Prokka:Prodigal	spsB	Signal peptidase IB	0
1020	Prokka:Prodigal	ctpA	Carboxy-terminal processing protease CtpA	0
1021	Prokka:Prodigal	deoD	Purine nucleoside phosphorylase DeoD-type	0
1022	Prokka:Prodigal			0
1023	Prokka:Prodigal			0
1024	Prokka:Prodigal			0
1025	Prokka:Prodigal	rutC	Putative aminoacrylate peracid reductase RutC	0
1026	Prokka:Prodigal	glgP	Glycogen phosphorylase	0
1027	Prokka:Prodigal	glgA	Glycogen synthase	0
1028	Prokka:Prodigal	glgD	Glycogen biosynthesis protein GlgD	0
1029	Prokka:Prodigal	glgC	Glucose-1-phosphate adenylyltransferase	0
1030	Prokka:Prodigal	glgB	1,4-alpha-glucan branching enzyme GlgB	0
1031	Prokka:Prodigal		Sulfurtransferase	0
1032	Prokka:Prodigal	nudL	putative Nudix hydrolase NudL	0
1033	Prokka:Prodigal			0
1034	Prokka:Prodigal			0
1035	Prokka:Prodigal			0
1036	Prokka:Prodigal		L-lactate transporter	0
1037	Prokka:Prodigal			0
1038	Prokka:Prodigal	ansA	putative L-asparaginase	0
1039	Prokka:Prodigal		Putative transport protein	0
1040	Prokka:Prodigal	asnB	Asparagine synthetase [glutamine-hydrolyzing] 1	0
1041	Prokka:Prodigal		DegV domain-containing protein	0
1042	Prokka:Prodigal			0
1043	Prokka:Prodigal	tuaG	Putative teichuronic acid biosynthesis glycosyltransferase TuaG	0
1044	Prokka:Prodigal			0
1045	Prokka:Prodigal			0
1046	Prokka:Prodigal			0
1047	Prokka:Prodigal			0
1048	Prokka:Prodigal			0
1049	Prokka:Prodigal			0
1050	Prokka:Prodigal	arnC_3	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	0
1051	Prokka:Prodigal	murC	UDP-N-acetylmuramate--L-alanine ligase	0
1052	Prokka:Prodigal			0
1053	Prokka:Prodigal			0
1054	Prokka:Prodigal	pepA	Glutamyl aminopeptidase	0
1055	Prokka:Prodigal			0
1056	Prokka:Prodigal	trmB	tRNA (guanine-N(7)-)-methyltransferase	0
1057	Prokka:Prodigal			0
1058	Prokka:Prodigal			0
1059	Prokka:Prodigal	ecsA	ABC-type transporter ATP-binding protein EcsA	0
1060	Prokka:Prodigal	hit	Protein hit	0
1061	Prokka:Prodigal			0
1062	Prokka:Prodigal	prsA	Foldase protein PrsA	0
1063	Prokka:Prodigal	yhaM	3'-5' exoribonuclease YhaM	0
1064	Prokka:Prodigal			0
1065	Prokka:Prodigal	cpdA	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA	0
1066	Prokka:Prodigal			0
1067	Prokka:Prodigal	pbpF	Penicillin-binding protein 1F	0
1068	Prokka:Prodigal	nrnA	putative bifunctional oligoribonuclease and PAP phosphatase NrnA	0
1069	Prokka:Prodigal	IMPDH	Inosine-5'-monophosphate dehydrogenase	0
1070	Prokka:Prodigal	dinB	DNA polymerase IV	0
1071	Prokka:Prodigal	arlS	Signal transduction histidine-protein kinase ArlS	0
1072	Prokka:Prodigal	arlR	Response regulator ArlR	0
1073	Prokka:Prodigal	ybaN	Inner membrane protein YbaN	0
1074	Prokka:Prodigal		Deoxyguanosine kinase	0
1075	Prokka:Prodigal	gnd	6-phosphogluconate dehydrogenase, decarboxylating	0
1076	Prokka:Prodigal	gndA	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating	0
1077	Prokka:Prodigal			0
1078	Prokka:Prodigal	recN	DNA repair protein RecN	0
1079	Prokka:Prodigal	tlyA	Hemolysin A	0
1080	Prokka:Prodigal		Farnesyl diphosphate synthase	0
1081	Prokka:Prodigal	xseB	Exodeoxyribonuclease 7 small subunit	0
1082	Prokka:Prodigal	xseA_1	Exodeoxyribonuclease 7 large subunit	0
1083	Prokka:Prodigal	xseA_2	Exodeoxyribonuclease 7 large subunit	0
1084	Prokka:Prodigal	nusB	Transcription antitermination protein NusB	0
1085	Prokka:Prodigal		putative protein	0
1086	Prokka:Prodigal	efp	Elongation factor P	0
1087	Prokka:Prodigal	ypdF	Aminopeptidase YpdF	0
1088	Prokka:Prodigal			0
1089	Prokka:Prodigal			0
1090	Prokka:Prodigal			0
1091	Prokka:Prodigal			0
1092	Prokka:Prodigal			0
1093	Prokka:Prodigal			0
1094	Prokka:Prodigal	comGA	ComG operon protein 1	0
1095	Prokka:Prodigal		putative transcriptional regulatory protein/MSMEI_2866	0
1096	Prokka:Prodigal	murJ	Lipid II flippase MurJ	0
1097	Prokka:Prodigal	leuS	Leucine--tRNA ligase	0
1098	Prokka:Prodigal			0
1099	Prokka:Prodigal	rsmH_1	Ribosomal RNA small subunit methyltransferase H	0
1100	Prokka:Prodigal			0
1101	Prokka:Prodigal			0
1102	Prokka:Prodigal			0
1103	Prokka:Prodigal			0
1104	Prokka:Prodigal			0
1105	Prokka:Prodigal			0
1106	Prokka:Prodigal	cadA_1	Cadmium, zinc and cobalt-transporting ATPase	0
1107	Prokka:Prodigal			0
1108	Prokka:Prodigal	cadA_2	Cadmium, zinc and cobalt-transporting ATPase	0
1109	Prokka:Prodigal	ziaR	Transcriptional repressor SmtB 	0
1110	Prokka:Prodigal			0
1111	Prokka:Prodigal			0
1112	Prokka:Prodigal			0
1113	Prokka:Prodigal	ydhK	putative protein YdhK	0
1114	Prokka:Prodigal			0
1115	Prokka:Prodigal	copB	Copper-exporting P-type ATPase B	0
1116	Prokka:Prodigal	copY_1	Transcriptional repressor CopY	0
1117	Prokka:Prodigal		ISL3 family transposase ISSha1	0
1118	Prokka:Prodigal	rlmCD	23S rRNA (uracil-C(5))-methyltransferase RlmCD	0
1119	Prokka:Prodigal	dagK_2	Diacylglycerol kinase	0
1120	Prokka:Prodigal	gatB	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B	0
1121	Prokka:Prodigal	gatA	Glutamyl-tRNA(Gln) amidotransferase subunit A	0
1122	Prokka:Prodigal	gatC	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C	0
1123	Prokka:Prodigal			0
1124	Prokka:Prodigal	ligA	DNA ligase	0
1125	Prokka:Prodigal	pcrA	ATP-dependent DNA helicase PcrA	0
1126	Prokka:Prodigal			0
1127	Prokka:Prodigal	purK	N5-carboxyaminoimidazole ribonucleotide synthase	0
1128	Prokka:Prodigal			0
1129	Prokka:Prodigal	lytG	Exo-glucosaminidase LytG	0
1130	Prokka:Prodigal			0
1131	Prokka:Prodigal			0
1132	Prokka:Prodigal			0
1133	Prokka:Prodigal			0
1134	Prokka:Prodigal			0
1135	Prokka:Prodigal			0
1136	Prokka:Prodigal	ptsG_2	PTS system glucose-specific EIICBA component	0
1137	Prokka:Prodigal			0
1138	Prokka:Prodigal			0
1139	Prokka:Prodigal		Putative trans-acting regulator	0
1140	Prokka:Prodigal	tsaE	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	0
1141	Prokka:Prodigal	glyA	Serine hydroxymethyltransferase	0
1142	Prokka:Prodigal		putative epimerase/dehydratase	0
1143	Prokka:Prodigal	sstT	Serine/threonine transporter SstT	0
1144	Prokka:Prodigal		putative metallo-hydrolase	0
1145	Prokka:Prodigal	scrB	Sucrose-6-phosphate hydrolase	0
1146	Prokka:Prodigal	treP	PTS system trehalose-specific EIIBC component	0
1147	Prokka:Prodigal			0
1148	Prokka:Prodigal			0
1149	Prokka:Prodigal	alr1	Alanine racemase 1	0
1150	Prokka:Prodigal			0
1151	Prokka:Prodigal			0
1152	Prokka:Prodigal			0
1153	Prokka:Prodigal			0
1154	Prokka:Prodigal	groL	60 kDa chaperonin	0
1155	Prokka:Prodigal	groS	10 kDa chaperonin	0
1156	Prokka:Prodigal	rlmL	Ribosomal RNA large subunit methyltransferase L	0
1157	Prokka:Prodigal			0
1158	Prokka:Prodigal	gpsB	Cell cycle protein GpsB	0
1159	Prokka:Prodigal			0
1160	Prokka:Prodigal	recU_1	Holliday junction resolvase RecU	0
1161	Prokka:Prodigal	ponA	Penicillin-binding protein 1A/1B	0
1162	Prokka:Prodigal			0
1163	Prokka:Prodigal	sulA	Dihydropteroate synthase	0
1164	Prokka:Prodigal	perR	Peroxide operon regulator	0
1165	Prokka:Prodigal	ndhB	NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic	0
1166	Prokka:Prodigal	mrpC	Na(+)/H(+) antiporter subunit C	0
1167	Prokka:Prodigal			0
1168	Prokka:Prodigal			0
1169	Prokka:Prodigal			0
1170	Prokka:Prodigal			0
1171	Prokka:Prodigal			0
1172	Prokka:Prodigal			0
1173	Prokka:Prodigal			0
1174	Prokka:Prodigal	panT	Pantothenate transporter PanT	0
1175	Prokka:Prodigal			0
1176	Prokka:Prodigal	rqcH	Rqc2 RqcH	0
1177	Prokka:Prodigal			0
1178	Prokka:Prodigal		Putative metallophosphoesterase MG207 	0
1179	Prokka:Prodigal		dITP/XTP pyrophosphatase	0
1180	Prokka:Prodigal	murI	Glutamate racemase	0
1181	Prokka:Prodigal	trxA_1	Thioredoxin	0
1182	Prokka:Prodigal	mutS2	Endonuclease MutS2	0
1183	Prokka:Prodigal			0
1184	Prokka:Prodigal	zapA	Cell division protein ZapA	0
1185	Prokka:Prodigal	pheT	Phenylalanine--tRNA ligase beta subunit	0
1186	Prokka:Prodigal	pheS	Phenylalanine--tRNA ligase alpha subunit	0
1187	Prokka:Prodigal	yodB	HTH-type transcriptional regulator YodB	0
1188	Prokka:Prodigal	mgtE_2	Magnesium transporter MgtE	0
1189	Prokka:Prodigal			0
1190	Prokka:Prodigal		Putative TrmH family tRNA/rRNA methyltransferase	0
1191	Prokka:Prodigal	smc_3	Chromosome partition protein Smc	0
1192	Prokka:Prodigal			0
1193	Prokka:Prodigal	ydbM	Putative acyl-CoA dehydrogenase YdbM	0
1194	Prokka:Prodigal	yvgN	Glyoxal reductase	0
1195	Prokka:Prodigal	ysdC	Putative aminopeptidase YsdC	0
1196	Prokka:Prodigal	dps	DNA protection during starvation protein	0
1197	Prokka:Prodigal	rutB	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB	0
1198	Prokka:Prodigal	mnmA	tRNA-specific 2-thiouridylase MnmA	0
1199	Prokka:Prodigal			0
1200	Prokka:Prodigal	iscS_1	Cysteine desulfurase IscS	0
1201	Prokka:Prodigal	gshAB	Glutathione biosynthesis bifunctional protein GshAB	0
1202	Prokka:Prodigal	gdh	NADP-specific glutamate dehydrogenase	0
1203	Prokka:Prodigal	mtnN	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	0
1204	Prokka:Prodigal			0
1205	Prokka:Prodigal	nudF	ADP-ribose pyrophosphatase	0
1206	Prokka:Prodigal			0
1207	Prokka:Prodigal		TelA-like protein	0
1208	Prokka:Prodigal			0
1209	Prokka:Prodigal	plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	0
1210	Prokka:Prodigal			0
1211	Prokka:Prodigal	tkt	Transketolase	0
1212	Prokka:Prodigal			0
1213	Prokka:Prodigal	ulaG	putative L-ascorbate-6-phosphate lactonase UlaG	0
1214	Prokka:Prodigal	licR_2	putative licABCH operon regulator	0
1215	Prokka:Prodigal	ulaF	L-ribulose-5-phosphate 4-epimerase UlaF	0
1216	Prokka:Prodigal	ulaE	L-ribulose-5-phosphate 3-epimerase UlaE	0
1217	Prokka:Prodigal	ulaD	3-keto-L-gulonate-6-phosphate decarboxylase UlaD	0
1218	Prokka:Prodigal	ulaC	Ascorbate-specific PTS system EIIA component	0
1219	Prokka:Prodigal	ulaB	Ascorbate-specific PTS system EIIB component	0
1220	Prokka:Prodigal	ulaA_2	Ascorbate-specific PTS system EIIC component	0
1221	Prokka:Prodigal	lexA_1	LexA repressor	0
1222	Prokka:Prodigal			0
1223	Prokka:Prodigal	luxA	Alkanal monooxygenase alpha chain	0
1224	Prokka:Prodigal	apt	Adenine phosphoribosyltransferase	0
1225	Prokka:Prodigal			0
1226	Prokka:Prodigal	fabG_3	3-oxoacyl-[acyl-carrier-protein] reductase FabG	0
1227	Prokka:Prodigal	rnz	Ribonuclease Z	0
1228	Prokka:Prodigal	obg	GTPase Obg	0
1229	Prokka:Prodigal			0
1230	Prokka:Prodigal	engB	putative GTP-binding protein EngB	0
1231	Prokka:Prodigal	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	0
1232	Prokka:Prodigal	tig	Trigger factor	0
1233	Prokka:Prodigal			0
1234	Prokka:Prodigal			0
1235	Prokka:Prodigal	glnA	Glutamine synthetase	0
1236	Prokka:Prodigal	hup	DNA-binding protein HU	0
1237	Prokka:Prodigal	der	GTPase Der	0
1238	Prokka:Prodigal	rps1	30S ribosomal protein S1	0
1239	Prokka:Prodigal	cmk	Cytidylate kinase	0
1240	Prokka:Prodigal			0
1241	Prokka:Prodigal	recQ	ATP-dependent DNA helicase RecQ	0
1242	Prokka:Prodigal			0
1243	Prokka:Prodigal	ribU	Riboflavin transporter RibU	0
1244	Prokka:Prodigal	rluB	Ribosomal large subunit pseudouridine synthase B	0
1245	Prokka:Prodigal	scpB	Segregation and condensation protein B	0
1246	Prokka:Prodigal	scpA	Segregation and condensation protein A	0
1247	Prokka:Prodigal	ribT	Protein RibT	0
1248	Prokka:Prodigal	deoB	Phosphopentomutase	0
1249	Prokka:Prodigal	xerD	Tyrosine recombinase XerD	0
1250	Prokka:Prodigal	fur	Ferric uptake regulation protein	0
1251	Prokka:Prodigal	cvfB	Conserved virulence factor B	0
1252	Prokka:Prodigal	pyk	Pyruvate kinase	0
1253	Prokka:Prodigal	pfkA	ATP-dependent 6-phosphofructokinase	0
1254	Prokka:Prodigal	dnaE	DNA polymerase III subunit alpha	0
1255	Prokka:Prodigal	clpC_1	ATP-dependent Clp protease ATP-binding subunit ClpC	0
1256	Prokka:Prodigal			0
1257	Prokka:Prodigal	yitU	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU	0
1258	Prokka:Prodigal		Fumarate reductase flavoprotein subunit	0
1259	Prokka:Prodigal	tsf	Elongation factor Ts	0
1260	Prokka:Prodigal	rpsB	30S ribosomal protein S2	0
1261	Prokka:Prodigal	ileS	Isoleucine--tRNA ligase	0
1262	Prokka:Prodigal	divIVA	Cell division protein DivIVA	0
1263	Prokka:Prodigal			0
1264	Prokka:Prodigal			0
1265	Prokka:Prodigal	sepF	Cell division protein SepF	0
1266	Prokka:Prodigal	ftsZ	Cell division protein FtsZ	0
1267	Prokka:Prodigal	ftsA	Cell division protein FtsA	0
1268	Prokka:Prodigal	divIB	Cell division protein DivIB	0
1269	Prokka:Prodigal	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	0
1270	Prokka:Prodigal	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	0
1271	Prokka:Prodigal	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	0
1272	Prokka:Prodigal	pbpB	Penicillin-binding protein 2B	0
1273	Prokka:Prodigal	ftsL	Cell division protein FtsL	0
1274	Prokka:Prodigal	rsmH_2	Ribosomal RNA small subunit methyltransferase H	0
1275	Prokka:Prodigal	mraZ	Transcriptional regulator MraZ	0
1276	Prokka:Prodigal			0
1277	Prokka:Prodigal	rpmF	50S ribosomal protein L32	0
1278	Prokka:Prodigal			0
1279	Prokka:Prodigal	tmcAL	tRNA(Met) cytidine acetate ligase	0
1280	Prokka:Prodigal	COQ5	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial	0
1281	Prokka:Prodigal	rsfS	Ribosomal silencing factor RsfS	0
1282	Prokka:Prodigal			0
1283	Prokka:Prodigal	nadD	putative nicotinate-nucleotide adenylyltransferase	0
1284	Prokka:Prodigal		RNA-binding protein	0
1285	Prokka:Prodigal	yqeH	putative protein YqeH	0
1286	Prokka:Prodigal			0
1287	Prokka:Prodigal			0
1288	Prokka:Prodigal	ptsI	Phosphoenolpyruvate-protein phosphotransferase	0
1289	Prokka:Prodigal	ptsH	Phosphocarrier protein HPr	0
1290	Prokka:Prodigal	clpE	ATP-dependent Clp protease ATP-binding subunit ClpE	0
1291	Prokka:Prodigal	coaD	Phosphopantetheine adenylyltransferase	0
1292	Prokka:Prodigal	rsmD	Ribosomal RNA small subunit methyltransferase D	0
1293	Prokka:Prodigal			0
1294	Prokka:Prodigal			0
1295	Prokka:Prodigal	typA	GTP-binding protein TypA/BipA	0
1296	Prokka:Prodigal	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	0
1297	Prokka:Prodigal			0
1298	Prokka:Prodigal	lmrA	Multidrug resistance ABC transporter ATP-binding and permease protein	0
1299	Prokka:Prodigal			0
1300	Prokka:Prodigal	bcrA_5	Bacitracin transport ATP-binding protein BcrA	0
1301	Prokka:Prodigal	pdhD	Dihydrolipoyl dehydrogenase	0
1302	Prokka:Prodigal	pdhC	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	0
1303	Prokka:Prodigal	pdhB	Pyruvate dehydrogenase E1 component subunit beta	0
1304	Prokka:Prodigal	pdhA	Pyruvate dehydrogenase E1 component subunit alpha	0
1305	Prokka:Prodigal	def2	Peptide deformylase 2	0
1306	Prokka:Prodigal	rbsK	Ribokinase	0
1307	Prokka:Prodigal	tcyP_2	L-cystine uptake protein TcyP	0
1308	Prokka:Prodigal	dapX	putative N-acetyl-LL-diaminopimelate aminotransferase	0
1309	Prokka:Prodigal	brnQ_3	Branched-chain amino acid transport system 2 carrier protein	0
1310	Prokka:Prodigal	lacD2	Tagatose 1,6-diphosphate aldolase 2	0
1311	Prokka:Prodigal	lacR	Lactose phosphotransferase system repressor	0
1312	Prokka:Prodigal	lacA	Galactose-6-phosphate isomerase subunit LacA	0
1313	Prokka:Prodigal	lacB	Galactose-6-phosphate isomerase subunit LacB	0
1314	Prokka:Prodigal			0
1315	Prokka:Prodigal			0
1316	Prokka:Prodigal	lacC_1	Tagatose-6-phosphate kinase	0
1317	Prokka:Prodigal	adhA	Alcohol dehydrogenase 1	0
1318	Prokka:Prodigal		putative response regulatory protein	0
1319	Prokka:Prodigal			0
1320	Prokka:Prodigal			0
1321	Prokka:Prodigal	malK	Maltose/maltodextrin import ATP-binding protein MalK	0
1322	Prokka:Prodigal		putative protein	0
1323	Prokka:Prodigal			0
1324	Prokka:Prodigal	lacG	6-phospho-beta-galactosidase	0
1325	Prokka:Prodigal	lacE	PTS system lactose-specific EIICB component	0
1326	Prokka:Prodigal	lacF_2	PTS system lactose-specific EIIA component	0
1327	Prokka:Prodigal	celA_2	PTS system cellobiose-specific EIIB component	0
1328	Prokka:Prodigal	licR_3	putative licABCH operon regulator	0
1329	Prokka:Prodigal	RBKS	Ribokinase	0
1330	Prokka:Prodigal	psuG	Pseudouridine-5'-phosphate glycosidase	0
1331	Prokka:Prodigal			0
1332	Prokka:Prodigal			0
1333	Prokka:Prodigal	saeR	Response regulator SaeR	0
1334	Prokka:Prodigal			0
1335	Prokka:Prodigal			0
1336	Prokka:Prodigal	bcrA_6	Bacitracin transport ATP-binding protein BcrA	0
1337	Prokka:Prodigal	ettA_2	Energy-dependent translational throttle protein EttA	0
1338	Prokka:Prodigal	thiD_2	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	0
1339	Prokka:Prodigal	rnjA	Ribonuclease J1	0
1340	Prokka:Prodigal	liaR	Transcriptional regulatory protein LiaR	0
1341	Prokka:Prodigal			0
1342	Prokka:Prodigal	liaF	Protein LiaF	0
1343	Prokka:Prodigal			0
1344	Prokka:Prodigal	cbbY	Protein CbbY	0
1345	Prokka:Prodigal	valS	Valine--tRNA ligase	0
1346	Prokka:Prodigal	thiI	putative tRNA sulfurtransferase	0
1347	Prokka:Prodigal	iscS_2	Cysteine desulfurase IscS	0
1348	Prokka:Prodigal	ezrA	Septation ring formation regulator EzrA	0
1349	Prokka:Prodigal	msrC	Free methionine-R-sulfoxide reductase	0
1350	Prokka:Prodigal			0
1351	Prokka:Prodigal		Putative trans-acting regulator	0
1352	Prokka:Prodigal	iga	Immunoglobulin A1 protease	0
1353	Prokka:Prodigal			0
1354	Prokka:Prodigal	rpsD	30S ribosomal protein S4	0
1355	Prokka:Prodigal			0
1356	Prokka:Prodigal			0
1357	Prokka:Prodigal			0
1358	Prokka:Prodigal	gldA	Glycerol dehydrogenase	0
1359	Prokka:Prodigal			0
1360	Prokka:Prodigal	ald2	Alanine dehydrogenase 2	0
1361	Prokka:Prodigal			0
1362	Prokka:Prodigal			0
1363	Prokka:Prodigal			0
1364	Prokka:Prodigal			0
1365	Prokka:Prodigal			0
1366	Prokka:Prodigal			0
1367	Prokka:Prodigal			0
1368	Prokka:Prodigal			0
1369	Prokka:Prodigal			0
1370	Prokka:Prodigal			0
1371	Prokka:Prodigal			0
1372	Prokka:Prodigal			0
1373	Prokka:Prodigal			0
1374	Prokka:Prodigal			0
1375	Prokka:Prodigal			0
1376	Prokka:Prodigal			0
1377	Prokka:Prodigal			0
1378	Prokka:Prodigal			0
1379	Prokka:Prodigal			0
1380	Prokka:Prodigal			0
1381	Prokka:Prodigal			0
1382	Prokka:Prodigal			0
1383	Prokka:Prodigal			0
1384	Prokka:Prodigal			0
1385	Prokka:Prodigal			0
1386	Prokka:Prodigal			0
1387	Prokka:Prodigal			0
1388	Prokka:Prodigal			0
1389	Prokka:Prodigal			0
1390	Prokka:Prodigal			0
1391	Prokka:Prodigal			0
1392	Prokka:Prodigal			0
1393	Prokka:Prodigal			0
1394	Prokka:Prodigal	dpnA	Modification methylase DpnIIB	0
1395	Prokka:Prodigal	noc	Nucleoid occlusion protein	0
1396	Prokka:Prodigal			0
1397	Prokka:Prodigal			0
1398	Prokka:Prodigal			0
1399	Prokka:Prodigal			0
1400	Prokka:Prodigal			0
1401	Prokka:Prodigal			0
1402	Prokka:Prodigal			0
1403	Prokka:Prodigal			0
1404	Prokka:Prodigal			0
1405	Prokka:Prodigal			0
1406	Prokka:Prodigal			0
1407	Prokka:Prodigal			0
1408	Prokka:Prodigal	recU_2	Holliday junction resolvase RecU	0
1409	Prokka:Prodigal			0
1410	Prokka:Prodigal			0
1411	Prokka:Prodigal			0
1412	Prokka:Prodigal	dnaC_2	DNA replication protein DnaC	0
1413	Prokka:Prodigal			0
1414	Prokka:Prodigal	ssb	Single-stranded DNA-binding protein	0
1415	Prokka:Prodigal			0
1416	Prokka:Prodigal			0
1417	Prokka:Prodigal			0
1418	Prokka:Prodigal			0
1419	Prokka:Prodigal			0
1420	Prokka:Prodigal			0
1421	Prokka:Prodigal			0
1422	Prokka:Prodigal			0
1423	Prokka:Prodigal			0
1424	Prokka:Prodigal			0
1425	Prokka:Prodigal	lexA_2	LexA repressor	0
1426	Prokka:Prodigal	lexA_3	LexA repressor	0
1427	Prokka:Prodigal			0
1428	Prokka:Prodigal			0
1429	Prokka:Prodigal			0
1430	Prokka:Prodigal			0
1431	Prokka:Prodigal	xerC_3	Tyrosine recombinase XerC	0
1432	Prokka:Prodigal	yclP	Petrobactin import ATP-binding protein YclP	0
1433	Prokka:Prodigal	yclO	Petrobactin import system permease protein YclO	0
1434	Prokka:Prodigal	yclN	Petrobactin import system permease protein YclN	0
1435	Prokka:Prodigal	guaB	Inosine-5'-monophosphate dehydrogenase	0
1436	Prokka:Prodigal	mneS	Manganese efflux system protein MneS	0
1437	Prokka:Prodigal			0
1438	Prokka:Prodigal	pgi	Glucose-6-phosphate isomerase	0
1439	Prokka:Prodigal			0
1440	Prokka:Prodigal	yugI	General stress protein 13	0
1441	Prokka:Prodigal		Formylglycine-generating enzyme	0
1442	Prokka:Prodigal	gmuE	Putative fructokinase	0
1443	Prokka:Prodigal		Putative peptidyl-prolyl cis-trans isomerase	0
1444	Prokka:Prodigal			0
1445	Prokka:Prodigal		N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase	0
1446	Prokka:Prodigal			0
1447	Prokka:Prodigal	mngB	Mannosylglycerate hydrolase	0
1448	Prokka:Prodigal	gmuD	6-phospho-beta-glucosidase GmuD	0
1449	Prokka:Prodigal			0
1450	Prokka:Prodigal			0
1451	Prokka:Prodigal	melC	Melibiose/raffinose/stachyose import permease protein MelC	0
1452	Prokka:Prodigal	yteP	putative multiple-sugar transport system permease YteP	0
1453	Prokka:Prodigal	yesS	HTH-type transcriptional regulator YesS	0
1454	Prokka:Prodigal			0
1455	Prokka:Prodigal			0
1456	Prokka:Prodigal			0
1457	Prokka:Prodigal			0
1458	Prokka:Prodigal			0
1459	Prokka:Prodigal			0
1460	Prokka:Prodigal			0
1461	Prokka:Prodigal			0
1462	Prokka:Prodigal			0
1463	Prokka:Prodigal			0
1464	Prokka:Prodigal	pre	Plasmid recombination enzyme	0
1465	Prokka:Prodigal	repB	Replication protein RepB	0
1466	Prokka:Prodigal			0
1467	Prokka:Prodigal	yumC	Ferredoxin--NADP reductase 2	0
1468	Prokka:Prodigal	ypjQ	putative protein YpjQ	0
1469	Prokka:Prodigal			0
1470	Prokka:Prodigal	yutF	Acid sugar phosphatase	0
1471	Prokka:Prodigal			0
1472	Prokka:Prodigal			0
1473	Prokka:Prodigal	uacT	Uric acid transporter UacT	0
1474	Prokka:Prodigal			0
1475	Prokka:Prodigal			0
1476	Prokka:Prodigal			0
1477	Prokka:Prodigal			0
1478	Prokka:Prodigal			0
1479	Prokka:Prodigal			0
1480	Prokka:Prodigal	cutC_1	Copper homeostasis protein CutC	0
1481	Prokka:Prodigal	cutC_2	Copper homeostasis protein CutC	0
1482	Prokka:Prodigal			0
1483	Prokka:Prodigal		putative oxidoreductase/MSMEI_2347	0
1484	Prokka:Prodigal	prfC	Peptide chain release factor 3	0
1485	Prokka:Prodigal		Acetyltransferase	0
1486	Prokka:Prodigal		Acetyltransferase	0
1487	Prokka:Prodigal			0
1488	Prokka:Prodigal	nadK	NAD kinase	0
1489	Prokka:Prodigal	yjbM	GTP pyrophosphokinase YjbM	0
1490	Prokka:Prodigal	yjbK	Putative triphosphatase YjbK	0
1491	Prokka:Prodigal			0
1492	Prokka:Prodigal	pepF1_2	Oligoendopeptidase F, plasmid	0
1493	Prokka:Prodigal			0
1494	Prokka:Prodigal	mecA	Adapter protein MecA	0
1495	Prokka:Prodigal	spxA_2	Regulatory protein Spx	0
1496	Prokka:Prodigal	lplJ_2	Lipoate-protein ligase LplJ	0
