items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index
GC_00000771	28	28	1	1	0.994124610535741	1.0	0.99705364979038
GC_00000772	28	28	1	1	0.995116724507406	1.0	0.997552386067136
GC_00000773	28	28	1	1	0.99390291944702	1.0	0.99694213770715
GC_00000774	28	28	1	1	0.994073056573057	1.0	0.99702772001888
GC_00000775	28	28	1	1	0.995634920634921	1.0	0.997812686418771
GC_00000776	28	28	1	1	0.98673749335125	1.0	0.993324479608839
GC_00000777	28	28	1	1	0.99230269405708	0.988967741935484	0.990632411235163
GC_00000778	28	28	1	1	0.993369560036227	1.0	0.996673752776854
GC_00000779	28	28	1	1	0.989940937615356	1.0	0.994945044752585
GC_00000780	28	28	1	1	0.985497493414904	0.994206481754371	0.989832831569686
GC_00000781	28	28	1	1	0.99683029590437	1.0	0.998412632209091
GC_00000782	28	28	1	1	0.972945064023131	0.991746081457952	0.98225561502444
GC_00000783	28	28	1	1	0.987045328105545	0.99860147297333	0.992789773087633
GC_00000784	28	28	1	1	0.989935540000791	0.972624798711755	0.981203824757316
GC_00000785	28	28	1	1	0.995264743110999	1.0	0.99762675258742
GC_00000786	28	28	1	1	0.99457876602743	1.0	0.997282015599029
GC_00000787	28	28	1	1	0.98911149825784	1.0	0.994525947011167
GC_00000788	28	28	1	1	0.995571032645863	1.0	0.997780601501183
GC_00000789	28	28	1	1	0.970424107142857	1.0	0.984990087793826
GC_00000790	28	28	1	1	0.98916742583692	0.999576722380346	0.994344832430857
GC_00000791	28	28	1	1	0.981995197986891	1.0	0.990915819558293
GC_00000792	28	28	1	1	0.993670615788847	0.993412608319757	0.993541595304159
GC_00000793	28	28	1	1	0.995597787792074	0.998011243255463	0.996803054663795
GC_00000794	28	28	1	1	0.99247991377621	1.0	0.996225765604062
GC_00000795	28	28	1	1	0.985860927808493	1.0	0.992880129724336
GC_00000796	28	28	1	1	0.989490801417407	0.996951219512191	0.993207001035487
GC_00000797	28	28	1	1	0.979655974311866	0.998180862431947	0.988831664127702
GC_00000798	28	28	1	1	0.995893397684215	0.999809523809521	0.997847618480651
GC_00000799	28	28	1	1	0.977077032409473	0.982039706810348	0.97955208408932
GC_00000800	28	28	1	1	0.992190603301714	1.0	0.996079995214643
GC_00000801	28	28	1	1	0.992492881926433	1.0	0.996232298673856
GC_00000802	28	28	1	1	0.99042263616084	1.0	0.995188276265973
GC_00000803	28	28	1	1	0.995212092434315	1.0	0.997600301449735
GC_00000804	28	28	1	1	0.997240344058036	1.0	0.998618265473069
GC_00000805	28	28	1	1	0.994774421118507	1.0	0.997380366007219
GC_00000806	28	28	1	1	0.994659453460952	1.0	0.997322577280156
GC_00000807	28	28	1	1	0.998539100165116	1.0	0.999269016135455
GC_00000808	28	28	1	1	0.981499626218419	1.0	0.990663448260706
GC_00000809	28	28	1	1	0.989195470503882	0.990782268979942	0.989988233894005
GC_00000810	28	28	1	1	0.95802609637164	0.996278804314519	0.976778079469719
GC_00000811	28	28	1	1	0.997097164950071	1.0	0.998546472800185
GC_00000812	28	28	1	1	0.986076955560524	1.0	0.992989675248738
GC_00000813	28	28	1	1	0.990880302738379	1.0	0.995419263905983
GC_00000814	28	28	1	1	0.993392918819124	0.97035799340238	0.981740355527055
GC_00000815	28	28	1	1	0.984963884114627	0.933477237048665	0.958529667648615
GC_00000816	28	28	1	1	0.995188141623594	1.0	0.997588268356241
GC_00000817	28	28	1	1	0.99550533253211	1.0	0.997747604381399
GC_00000818	28	28	1	1	0.986658071573683	1.0	0.99328423515993
GC_00000819	28	28	1	1	0.996103668680501	1.0	0.99804803158241
GC_00000820	28	28	1	1	0.996714555163629	1.0	0.99835457460463
GC_00000821	28	28	1	1	0.997240927796483	1.0	0.998618558149336
GC_00000822	28	28	1	1	0.993307211074507	1.0	0.996642369581413
GC_00000823	28	28	1	1	0.992742089862444	0.998331903318153	0.995529150067624
GC_00000824	28	28	1	1	0.991494654560498	1.0	0.995729164815972
GC_00000825	28	28	1	1	0.994494993100293	1.0	0.997239899363623
GC_00000826	28	28	1	1	0.992526158445441	1.0	0.996249062265566
GC_00000827	28	28	1	1	0.9918430335097	1.0	0.995904814609851
GC_00000828	28	28	1	1	0.988555160250563	1.0	0.994244645570709
GC_00000829	28	28	1	1	0.994180812757202	1.0	0.997081915939833
GC_00000830	28	28	1	1	0.990058967208035	0.997490863470245	0.993761020572528
GC_00000831	28	28	1	1	0.992515069683055	0.995148915956366	0.993830247769682
GC_00000832	28	28	1	1	0.987296595787162	1.0	0.99360769588205
GC_00000833	28	28	1	1	0.990726810427499	0.986640011915032	0.988679187897694
GC_00000834	28	28	1	1	0.994978186206256	1.0	0.997482772579437
GC_00000835	28	28	1	1	0.99769224309917	0.993655782051809	0.995669921623636
GC_00000836	28	28	1	1	0.987017150184324	0.95250131648236	0.969452109994066
GC_00000837	28	28	1	1	0.992516198398551	1.0	0.996244044787458
GC_00000838	28	28	1	1	0.993212029791647	0.993407161378571	0.99330958600191
GC_00000839	28	28	1	1	0.967340347952912	0.945479336841195	0.956284921106608
GC_00000840	28	28	1	1	0.993931707849234	0.98253871361563	0.98820237433979
GC_00000841	28	28	1	1	0.996591164421298	1.0	0.998292672210793
GC_00000842	28	28	1	1	0.995111504403026	1.0	0.997549763215647
GC_00000843	28	28	1	1	0.984447651114318	1.0	0.992162882766422
GC_00000844	28	28	1	1	0.992632808108999	1.0	0.996302785008346
GC_00000845	28	28	1	1	0.989245209229566	0.987590758119956	0.988417291354174
GC_00000846	28	28	1	1	0.987079047164884	1.0	0.993497514427747
GC_00000847	28	28	1	1	0.991646601955725	0.97291228970069	0.982190119298685
GC_00000848	28	28	1	1	0.989443016432443	1.0	0.994693497888425
GC_00000849	28	28	1	1	0.980844757735067	1.0	0.990329760981958
GC_00000850	28	28	1	1	0.994284305851256	0.991561428663339	0.992921000531184
GC_00000851	28	28	1	1	0.986070594403928	1.0	0.992986449910028
GC_00000852	28	28	1	1	0.98998015161298	0.946574578490827	0.967790922879944
GC_00000853	28	28	1	1	0.992747204935164	1.0	0.996360403845067
GC_00000854	28	28	1	1	0.977140403123042	0.940768541804393	0.958609588443211
GC_00000855	28	28	1	1	0.989113694512756	1.0	0.994527057192721
GC_00000856	28	28	1	1	0.994479574425374	0.967071263880424	0.980583934060528
GC_00000857	28	28	1	1	0.994667594041616	1.0	0.997326669378741
GC_00000858	28	28	1	1	0.986876606956928	1.0	0.993394963231677
GC_00000859	28	28	1	1	0.993975433503457	1.0	0.99697861548577
GC_00000860	28	28	1	1	0.995314740641843	1.0	0.997651869520771
GC_00000861	28	28	1	1	0.996299754469689	1.0	0.998146447935975
GC_00000862	28	28	1	1	0.994295698858731	1.0	0.997139691398556
GC_00000863	28	28	1	1	0.991604938271605	1.0	0.995784775601289
GC_00000864	28	28	1	1	0.982442089968972	1.0	0.991143292346409
GC_00000865	28	28	1	1	0.991827829471508	1.0	0.995897150141405
GC_00000866	28	28	1	1	0.991979526983323	0.986906958486035	0.989436741363492
GC_00000867	28	28	1	1	0.994701138724895	1.0	0.997343531232708
GC_00000868	28	28	1	1	0.995544264000974	0.955946536784865	0.975343661373691
GC_00000869	28	28	1	1	0.9961227569778	0.996015682919873	0.996069217071312
GC_00000870	28	28	1	1	0.987976820357773	1.0	0.993952052398647
GC_00000871	28	28	1	1	0.987943562610229	1.0	0.993935221493944
GC_00000872	28	28	1	1	0.989856189008731	0.986117816533615	0.987983466431949
GC_00000873	28	28	1	1	0.980716327620484	1.0	0.990264293725148
GC_00000874	28	28	1	1	0.99341680199766	1.0	0.996697530593831
GC_00000875	28	28	1	1	0.966268506954452	0.995314591700134	0.980576499799279
GC_00000876	28	28	1	1	0.995573566986204	0.972914152637967	0.984113442676767
GC_00000877	28	28	1	1	0.988930738648253	1.0	0.994434566706295
GC_00000878	28	28	1	1	0.994253573749188	1.0	0.997118507733192
GC_00000879	28	28	1	1	0.981777186368005	1.0	0.99080481208617
GC_00000880	28	28	1	1	0.971302428256071	0.962976575168969	0.96712158293516
GC_00000881	28	28	1	1	0.996272884413995	0.995669860220124	0.995971281039793
GC_00000882	28	28	1	1	0.995838866755201	0.999207631121811	0.997520404750822
GC_00000883	28	28	1	1	0.992911478096663	1.0	0.996443132582032
GC_00000884	28	28	1	1	0.992744299092144	0.954094783540171	0.973035897627851
GC_00000885	28	28	1	1	0.996541800537277	0.993655734386074	0.995096674860895
GC_00000886	28	28	1	1	0.977778575817791	1.0	0.988764452980779
GC_00000887	28	28	1	1	0.992872105387148	1.0	0.996423305542998
GC_00000888	28	28	1	1	0.992158397987994	1.0	0.996063765802998
GC_00000889	28	28	1	1	0.988608436695868	1.0	0.994271590578657
GC_00000890	28	28	1	1	0.992462352462352	1.0	0.996216918463562
GC_00000891	28	28	1	1	0.995243182743183	1.0	0.997615921057664
GC_00000892	28	28	1	1	0.993879033094719	1.0	0.996930121234195
GC_00000893	28	28	1	1	0.994766819903432	1.0	0.997376545446639
GC_00000894	28	28	1	1	0.987207013777062	1.0	0.993562328366272
GC_00000895	28	28	1	1	0.989724332663814	0.995210212102805	0.992459691560733
GC_00000896	28	28	1	1	0.986974262397991	0.991630829547006	0.989297066451168
GC_00000897	28	28	1	1	0.996047660237328	1.0	0.99801991713855
GC_00000898	28	28	1	1	0.966310856814733	1.0	0.982866827455837
GC_00000899	28	28	1	1	0.99114076118907	1.0	0.995550671763839
GC_00000900	28	28	1	1	0.963308595373186	0.980808702791462	0.97197988486374
GC_00000901	28	28	1	1	0.987022118733008	0.987602517642573	0.987312232889833
GC_00000902	28	28	1	1	0.99308888068578	1.0	0.9965324580448
GC_00000903	28	28	1	1	0.979718549827165	0.972651285823506	0.976172126647254
GC_00000904	28	28	1	1	0.993662468051751	1.0	0.996821161029107
GC_00000905	28	28	1	1	0.994389229919777	0.991827767371313	0.993106846990566
GC_00000906	28	28	1	1	0.989515072083879	0.7762921472937	0.870030172782097
GC_00000907	28	28	1	1	0.987931047205803	1.0	0.993928887618531
GC_00000908	28	28	1	1	0.989811535266081	1.0	0.994879683551258
GC_00000909	28	28	1	1	0.989723548994066	0.857218949671372	0.918718131990312
GC_00000910	28	28	1	1	0.986086816910454	0.99412655014159	0.990090362731631
GC_00000911	28	28	1	1	0.98327071032385	1.0	0.991564797690469
GC_00000912	28	28	1	1	0.993863903586126	1.0	0.996922509905095
GC_00000913	28	28	1	1	0.990520646319569	0.990486953927813	0.990503799837176
GC_00000914	28	28	1	1	0.990422076328986	0.998446526689854	0.994418113460723
GC_00000915	28	28	1	1	0.986112351522729	0.998486298565421	0.992260749343792
GC_00000916	28	28	1	1	0.996380471380471	1.0	0.998186954505207
GC_00000917	28	28	1	1	0.986083716852948	1.0	0.992993103448276
GC_00000918	28	28	1	1	0.991170737300768	1.0	0.995565793262309
GC_00000919	28	28	1	1	0.99561482441301	1.0	0.997802594201374
GC_00000920	28	28	1	1	0.992729737401591	0.999276394243574	0.995992308145905
GC_00000921	28	28	1	1	0.993428560508024	1.0	0.996703448710346
GC_00000922	28	28	1	1	0.99437418125521	0.995263696876598	0.994818740226193
GC_00000923	28	28	1	1	0.994295332889517	0.969033659054383	0.98150197808331
GC_00000924	28	28	1	1	0.995945746719741	1.0	0.99796875577058
GC_00000925	28	28	1	1	0.99644930329257	1.0	0.998221494178904
GC_00000926	28	28	1	1	0.99186069072565	0.988128071606332	0.989990862851707
GC_00000927	28	28	1	1	0.993819991109964	1.0	0.996900417832306
GC_00000928	28	28	1	1	0.986924277907885	1.0	0.993419114035949
GC_00000929	28	28	1	1	0.984442437016963	1.0	0.992160234687168
GC_00000930	28	28	1	1	0.995650706556056	1.0	0.997820613883153
GC_00000931	28	28	1	1	0.99220084941788	1.0	0.996085158489718
GC_00000932	28	28	1	1	0.977314814814815	1.0	0.988527276984313
GC_00000933	28	28	1	1	0.986053780066291	1.0	0.992977924327284
GC_00000934	28	28	1	1	0.98911914652568	0.998528778468827	0.993801689645962
GC_00000935	28	28	1	1	0.993518686167609	1.0	0.996748807082992
GC_00000936	28	28	1	1	0.982999020363131	0.996989462580859	0.989944813792205
GC_00000937	28	28	1	1	0.997361422754093	1.0	0.998678968555291
GC_00000938	28	28	1	1	0.993143893433533	0.939896034803444	0.965786576668164
GC_00000939	28	28	1	1	0.99185746829596	1.0	0.995912091184413
GC_00000940	28	28	1	1	0.994001086273289	1.0	0.996991519328647
GC_00000941	28	28	1	1	0.991077354876638	1.0	0.995518684845916
GC_00000942	28	28	1	1	0.98724326679174	1.0	0.993580688674892
GC_00000943	28	28	1	1	0.994820199466217	1.0	0.997403374732636
GC_00000944	28	28	1	1	0.977286810620144	1.0	0.988512951556718
GC_00000945	28	28	1	1	0.995122800408669	1.0	0.997555438898131
GC_00000946	28	28	1	1	0.967950662218178	1.0	0.983714359106088
GC_00000947	28	28	1	1	0.988730948432441	1.0	0.99433354643752
GC_00000948	28	28	1	1	0.992189468379945	1.0	0.996079423295814
GC_00000949	28	28	1	1	0.987509609731832	1.0	0.993715557294914
GC_00000950	28	28	1	1	0.971337543380554	1.0	0.985460401382965
GC_00000951	28	28	1	1	0.98930955647005	1.0	0.994626053298151
GC_00000952	28	28	1	1	0.978015014136687	0.986866927110829	0.982421031419866
GC_00000953	28	28	1	1	0.990687954889833	1.0	0.995322197490926
GC_00000954	28	28	1	1	0.981463844797178	1.0	0.990645221586307
GC_00000955	28	28	1	1	0.996785327250043	1.0	0.998390075935512
GC_00000956	28	28	1	1	0.989505173027471	0.99865362253144	0.994058349629651
GC_00000957	28	28	1	1	0.986285324026095	0.970457895101654	0.978307598225057
GC_00000958	28	28	1	1	0.993866842241775	0.98227607081266	0.988037464556942
GC_00000959	28	28	1	1	0.995130554480148	1.0	0.997559334897199
GC_00000960	28	28	1	1	0.996073131753035	1.0	0.998032703218887
GC_00000961	28	28	1	1	0.990472285675238	1.0	0.995213339872487
GC_00000962	28	28	1	1	0.988650100073321	1.0	0.994292661174401
GC_00000963	28	28	1	1	0.991940506282742	1.0	0.995953948578365
GC_00000964	28	28	1	1	0.98813365825814	1.0	0.994031416503327
GC_00000965	28	28	1	1	0.97159843069295	0.988054507155635	0.979757374431254
GC_00000966	28	28	1	1	0.987045663676098	1.0	0.993480604617845
GC_00000967	28	28	1	1	0.981166859855384	0.969050654524761	0.975071119739242
GC_00000968	28	28	1	1	0.993518699965888	1.0	0.996748814027065
GC_00000969	28	28	1	1	0.994182431832312	0.999105778851031	0.996638025100556
GC_00000970	28	28	1	1	0.989892823226157	1.0	0.994920743139594
GC_00000971	28	28	1	1	0.988114110033695	1.0	0.994021525270447
GC_00000972	28	28	1	1	0.989156078091781	0.981923713099418	0.985526626953808
GC_00000973	28	28	1	1	0.982359731004717	1.0	0.991101378463564
GC_00000974	28	28	1	1	0.995003506945198	0.999631364385456	0.997312066997408
GC_00000975	28	28	1	1	0.985180146132527	1.0	0.992534756154828
GC_00000976	28	28	1	1	0.994071959897407	1.0	0.99702716841628
GC_00000977	28	28	1	1	0.979991406932046	0.999630623806552	0.989713598076135
GC_00000978	28	28	1	1	0.973980822639826	1.0	0.986818931034306
GC_00000979	28	28	1	1	0.988862760467699	0.990886699507386	0.98987369543006
GC_00000980	28	28	1	1	0.990694021047222	1.0	0.995325259002947
GC_00000981	28	28	1	1	0.986013144103566	0.890826176796415	0.93600587930095
GC_00000982	28	28	1	1	0.973612460857359	1.0	0.986629827452965
GC_00000983	28	28	1	1	0.988328819181994	1.0	0.994130155583216
GC_00000984	28	28	1	1	0.991835855789344	1.0	0.995901196282351
GC_00000985	28	28	1	1	0.886985458830232	0.994206928513497	0.937540566921941
GC_00000986	28	28	1	1	0.996793037902799	0.998786407766995	0.997788727253532
GC_00000987	28	28	1	1	0.980689022355689	0.920926899187769	0.94986888802705
GC_00000988	28	28	1	1	0.993317129722882	0.994989578322912	0.994152650639383
GC_00000989	28	28	1	1	0.989976638318698	1.0	0.99496307570235
GC_00000990	28	28	1	1	0.990725122423578	1.0	0.995340955176609
GC_00000991	28	28	1	1	0.988954594183352	0.988459350802123	0.988706910475878
GC_00000992	28	28	1	1	0.975380276640051	0.964983095445715	0.970153830080865
GC_00000993	28	28	1	1	0.994944885361552	1.0	0.997466037946441
GC_00000994	28	28	1	1	0.975367960553146	0.999399759903961	0.98723763356755
GC_00000995	28	28	1	1	0.973716463517007	0.9943597125785	0.983929824013823
GC_00000996	28	28	1	1	0.98699136686408	1.0	0.993453100324008
GC_00000997	28	28	1	1	0.987414197116858	1.0	0.993667247169009
GC_00000998	28	28	1	1	0.981674371971258	0.987498396202209	0.984577771521399
GC_00000999	28	28	1	1	0.98610005909918	1.0	0.993001389412815
GC_00001000	28	28	1	1	0.995772453315362	1.0	0.997881749155514
GC_00001001	28	28	1	1	0.995848473258112	1.0	0.997919918872843
GC_00001002	28	28	1	1	0.992492583808037	1.0	0.996232148489298
GC_00001003	28	28	1	1	0.988756781066419	0.990726817042607	0.989740818737791
GC_00001004	27	28	2	0	0.988138346132659	0.95381536735927	0.970673536727652
GC_00001005	28	28	1	1	0.992737977137596	0.995151957457405	0.993943501597392
GC_00001006	28	28	1	1	0.993031458922932	1.0	0.996503546872845
GC_00001007	28	28	1	1	0.994294962790898	1.0	0.99713932125611
GC_00001008	28	28	1	1	0.997003448701962	1.0	0.99849947615264
GC_00001009	28	28	1	1	0.994687328020661	1.0	0.997336589096091
GC_00001010	28	28	1	1	0.990370510741934	0.992365147697742	0.991366825914993
GC_00001011	28	28	1	1	0.985126475548061	0.975143061808471	0.980109346523813
GC_00001012	28	28	1	1	0.954187799034021	0.997158534195574	0.975200035820719
GC_00001013	28	28	1	1	0.99490477194462	1.0	0.99744587905797
GC_00001014	28	28	1	1	0.987686981514142	1.0	0.993805353357761
GC_00001015	28	28	1	1	0.995123350545037	1.0	0.997555715312725
GC_00001016	28	28	1	1	0.992198639069648	0.970974875189928	0.981472032641619
GC_00001017	28	28	1	1	0.985705220128896	1.0	0.992801157127352
GC_00001018	28	28	1	1	0.993518992622935	1.0	0.996748961308597
GC_00001019	28	28	1	1	0.990859596656698	1.0	0.995408815690141
GC_00001020	28	28	1	1	0.978605935127674	1.0	0.989187303801883
GC_00001021	28	28	1	1	0.994732881866065	1.0	0.997359486986043
GC_00001022	28	28	1	1	0.989041290093922	0.995238095238094	0.992130016509948
GC_00001023	28	28	1	1	0.990774657441324	1.0	0.995365953386943
GC_00001024	28	28	1	1	0.989531368102797	1.0	0.994738141823224
GC_00001025	28	28	1	1	0.983863988391491	0.996074978469158	0.989931828663896
GC_00001026	28	28	1	1	0.992362573467015	0.99966695572396	0.996001372725695
GC_00001027	28	28	1	1	0.990713575231743	1.0	0.995335127622679
GC_00001028	28	28	1	1	0.983776308397079	0.994402056936327	0.989060644660728
GC_00001029	28	28	1	1	0.980214235839616	0.912532477015341	0.945163257779192
GC_00001030	28	28	1	1	0.991682158348825	1.0	0.995823710316273
GC_00001031	28	28	1	1	0.992886537330982	0.977034571988065	0.984896774236022
GC_00001032	28	28	1	1	0.990932376091387	1.0	0.995445538975857
GC_00001033	28	28	1	1	0.954772903938972	0.982447610362544	0.968412579764529
GC_00001034	28	28	1	1	0.99259955444166	1.0	0.996286034721907
GC_00001035	28	28	1	1	0.9885949441505	1.0	0.994264766747472
GC_00001036	28	28	1	1	0.978810766635031	0.98605957295213	0.982421798633162
GC_00001037	28	28	1	1	0.983968470474706	0.995162035810097	0.989533598861766
GC_00001038	28	28	1	1	0.993343438616281	0.973156928724379	0.983146574439337
GC_00001039	28	28	1	1	0.972608779686405	1.0	0.986114215552691
GC_00001040	28	28	1	1	0.954988681542354	0.999080353144391	0.976537074451092
GC_00001041	28	28	1	1	0.958492398365816	1.0	0.978806350400534
GC_00001042	28	28	1	1	0.969172856348845	0.991654179154178	0.980284641041346
GC_00001043	28	28	1	1	0.980957212920683	1.0	0.990387078047364
GC_00001044	28	28	1	1	0.981529031365633	1.0	0.990678426436358
GC_00001045	28	28	1	1	0.984886718220052	1.0	0.99238582149741
GC_00001046	28	28	1	1	0.991288421876453	0.996216826651608	0.993746513796235
GC_00001047	28	28	1	1	0.994512200982229	0.93325976902389	0.962912877063121
GC_00001048	28	28	1	1	0.992017992017992	1.0	0.995993004072257
GC_00001049	28	28	1	1	0.977233120962003	0.974330347633775	0.975779575492108
GC_00001050	28	28	1	1	0.981909737835735	0.995185259641858	0.988502928427443
GC_00001051	28	28	1	1	0.995436637872787	1.0	0.997713100962164
GC_00001052	28	28	1	1	0.989772941554912	1.0	0.994860188199617
GC_00001053	28	28	1	1	0.98499530893982	0.996892014477569	0.990907955439983
GC_00001054	28	28	1	1	0.973174940679794	0.981358980373758	0.977249826389325
GC_00001055	28	28	1	1	0.981520849080373	1.0	0.990674258649258
GC_00001056	28	28	1	1	0.967651604943406	0.920976676215962	0.94373738627778
GC_00001057	28	28	1	1	0.996580854564048	1.0	0.998287499638126
GC_00001058	28	28	1	1	0.992195467252157	1.0	0.99608244628796
GC_00001059	28	28	1	1	0.992026662549833	0.933352491392965	0.961795556083644
GC_00001060	28	28	1	1	0.982950269043687	1.0	0.991401836333225
GC_00001061	28	28	1	1	0.992393386877799	1.0	0.996182173072698
GC_00001062	28	28	1	1	0.995988866359237	0.973452822041458	0.984591905807176
GC_00001063	28	28	1	1	0.98858436836097	1.0	0.994259417995708
GC_00001064	28	28	1	1	0.98700961866228	1.0	0.993462346022026
GC_00001065	28	28	1	1	0.971591412593805	0.97602243117707	0.973801881377601
GC_00001066	28	28	1	1	0.994674769647958	0.993945696704323	0.994310099528879
GC_00001067	28	28	1	1	0.97474568948588	0.975503663003665	0.975124528949799
GC_00001068	28	28	1	1	0.982359666727483	1.0	0.991101345750422
GC_00001069	28	28	1	1	0.995332976134664	1.0	0.997661030053051
GC_00001070	28	28	1	1	0.981306832497309	1.0	0.990565233412571
GC_00001071	28	28	1	1	0.967269248949482	0.999698613622662	0.9832166001026
GC_00001072	28	28	1	1	0.995620891454225	1.0	0.997805641059117
GC_00001073	28	28	1	1	0.994406913092034	1.0	0.997195613958591
GC_00001074	28	28	1	1	0.974421261633002	1.0	0.987044943820225
GC_00001075	28	28	1	1	0.982139450498538	1.0	0.990989256837116
GC_00001076	28	28	1	1	0.992965308577417	0.994821669012017	0.993892621983006
GC_00001077	28	28	1	1	0.988600409454681	1.0	0.994267530826646
GC_00001078	28	28	1	1	0.988246182690627	1.0	0.994088349113053
GC_00001079	28	28	1	1	0.989401429151038	1.0	0.994672482539894
GC_00001080	28	28	1	1	0.979772359497445	1.0	0.98978284528243
GC_00001081	28	28	1	1	0.971482746893808	1.0	0.985535124184514
GC_00001082	28	28	1	1	0.984020103622779	0.999709706749048	0.991802859527031
GC_00001083	28	28	1	1	0.933162281180624	0.832463446472388	0.879941288284538
GC_00001084	28	28	1	1	0.981684751741249	1.0	0.990757738715677
GC_00001085	28	28	1	1	0.973600749630591	0.985538510706294	0.979533259568765
GC_00001086	28	28	1	1	0.974232179500118	1.0	0.986947928026172
GC_00001087	28	28	1	1	0.988366728721667	1.0	0.9941493331636
GC_00001088	28	28	1	1	0.990528502675395	1.0	0.995241717306799
GC_00001089	28	28	1	1	0.985686461937522	1.0	0.992791642418455
GC_00001090	28	28	1	1	0.981581809925123	1.0	0.990705309272307
GC_00001091	28	28	1	1	0.988203822159046	1.0	0.994066917229772
GC_00001092	28	28	1	1	0.9916509380447	1.0	0.995807969260167
GC_00001093	28	28	1	1	0.984825355286592	0.988103473835056	0.986461691183006
GC_00001094	28	28	1	1	0.974538107224191	1.0	0.987104886614924
GC_00001095	28	28	1	1	0.977024719352762	1.0	0.988378860202234
GC_00001096	28	28	1	1	0.97324894306129	0.990805226291878	0.981948618642988
GC_00001097	28	28	1	1	0.980999654539173	0.976241610738254	0.978614849248282
GC_00001098	28	28	1	1	0.98960101161359	0.946532656089141	0.967587816498761
GC_00001099	28	28	1	1	0.986305479895223	1.0	0.993105531730447
GC_00001100	28	28	1	1	0.988994826336291	0.993355263231753	0.991170249109933
GC_00001101	28	28	1	1	0.971265697130907	1.0	0.985423424700732
GC_00001102	28	28	1	1	0.989207402142726	1.0	0.994574423036206
GC_00001103	28	28	1	1	0.989175485008818	1.0	0.994558290571767
GC_00001104	28	28	1	1	0.981351917992654	0.967629014362589	0.974442154241647
GC_00001105	28	28	1	1	0.994197077417646	1.0	0.997090095734235
GC_00001106	28	28	1	1	0.987103463918862	1.0	0.993509881938556
GC_00001107	28	28	1	1	0.982536704334838	0.999308770286577	0.990851767550478
GC_00001108	28	28	1	1	0.98438746078421	0.996063240110861	0.99019093307405
GC_00001109	28	28	1	1	0.963766040617809	0.994393614923008	0.978840304832336
GC_00001110	28	28	1	1	0.984722400262075	0.946185139025927	0.965069204232824
GC_00001111	28	28	1	1	0.989934342612187	0.994990128556597	0.99245579680753
GC_00001112	28	28	1	1	0.900729019281894	0.960508131259564	0.929658584162718
GC_00001113	28	28	1	1	0.961819742345167	0.991353130529166	0.976363153329527
GC_00001114	28	28	1	1	0.992570196803001	1.0	0.996271246448973
GC_00001115	28	28	1	1	0.987622046536951	0.996038034865294	0.991812187627351
GC_00001116	28	28	1	1	0.987808690215692	0.970359212867535	0.979006204311858
GC_00001117	28	28	1	1	0.983756358152493	1.0	0.99181167496666
GC_00001118	28	28	1	1	0.981044295031603	0.993433149461519	0.987199855326477
GC_00001119	28	28	1	1	0.993306173693583	0.995191947915883	0.994248166626263
GC_00001120	28	28	1	1	0.983917023599563	1.0	0.991893322044661
GC_00001121	28	28	1	1	0.993704047275476	1.0	0.996842082588372
GC_00001122	28	28	1	1	0.987157614368499	1.0	0.993537308999225
GC_00001123	28	28	1	1	0.990648063896472	1.0	0.995302064552173
GC_00001124	28	28	1	1	0.971819645732689	1.0	0.985708452429563
GC_00001125	28	28	1	1	0.955869791666667	0.994027108560318	0.974575101955353
GC_00001126	28	28	1	1	0.990653230475113	0.996197718631182	0.993417738354082
GC_00001127	28	28	1	1	0.992825456295776	0.965863980081863	0.979159155029563
GC_00001128	28	28	1	1	0.981533354082374	0.943887634105025	0.96234247062213
GC_00001129	28	28	1	1	0.974136917431937	1.0	0.986899043151623
GC_00001130	28	28	1	1	0.973059687420274	1.0	0.986345921133816
GC_00001131	28	28	1	1	0.99253644813045	1.0	0.996254245749656
GC_00001132	28	28	1	1	0.98893263880344	1.0	0.994435527387585
GC_00001133	28	28	1	1	0.9928682878563	0.944717353998225	0.968194521584688
GC_00001134	28	28	1	1	0.986317830038321	1.0	0.993111792204264
GC_00001135	28	28	1	1	0.991452220618887	1.0	0.995707765773835
GC_00001136	28	28	1	1	0.983759553203998	1.0	0.991813298759029
GC_00001137	28	28	1	1	0.989624950509304	1.0	0.994785424515289
GC_00001138	28	28	1	1	0.991301335348954	1.0	0.995631668348416
GC_00001139	28	28	1	1	0.996797724901065	1.0	0.998396294697755
GC_00001140	28	28	1	1	0.986354454635885	1.0	0.993130357307444
GC_00001141	28	28	1	1	0.979643553327764	0.996503496503495	0.988001602716339
GC_00001142	28	28	1	1	0.975755322705214	1.0	0.987728907007782
GC_00001143	28	28	1	1	0.992290918025738	0.992537813452124	0.99241435038311
GC_00001144	28	28	1	1	0.984075142371126	0.968551124263083	0.97625142280385
GC_00001145	28	28	1	1	0.987964713897325	1.0	0.993945925690462
GC_00001146	28	28	1	1	0.986873334834328	0.965259376441894	0.975946701068857
GC_00001147	28	28	1	1	0.989411388862487	1.0	0.994677515572298
GC_00001148	28	28	1	1	0.992271662763466	1.0	0.99612084165981
GC_00001149	28	28	1	1	0.991475602586714	1.0	0.995719557195572
GC_00001150	28	28	1	1	0.97009145996149	0.996647160068844	0.983190027114784
GC_00001151	28	28	1	1	0.992828948690269	0.997532699748957	0.995175266115627
